"Coverage Properties"
"LatLon Region Coverage                                             "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.5000 (deg)                                           "
"Number of Points: 10206                                            "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"    Constellation/C1:    Active                                    "
"        Satellite/C1_P1_S1:    Active                              "
"        Satellite/C1_P1_S2:    Active                              "
"        Satellite/C1_P1_S3:    Active                              "
"        Satellite/C1_P1_S4:    Active                              "
"        Satellite/C1_P1_S5:    Active                              "
"        Satellite/C1_P1_S6:    Active                              "
"        Satellite/C1_P2_S1:    Active                              "
"        Satellite/C1_P2_S2:    Active                              "
"        Satellite/C1_P2_S3:    Active                              "
"        Satellite/C1_P2_S4:    Active                              "
"        Satellite/C1_P2_S5:    Active                              "
"        Satellite/C1_P2_S6:    Active                              "
"        Satellite/C1_P3_S1:    Active                              "
"        Satellite/C1_P3_S2:    Active                              "
"        Satellite/C1_P3_S3:    Active                              "
"        Satellite/C1_P3_S4:    Active                              "
"        Satellite/C1_P3_S5:    Active                              "
"        Satellite/C1_P3_S6:    Active                              "
"Access Interval: 1 Jul 2026 00:00:00.000 to 3 Aug 2026 00:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "


"FOM Properties"
"Maximum Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "


"Latitude (deg)","Longitude (deg)","FOM Value (min)"
-0.741,63.241,89.025
-0.741,63.673,89.027
-0.741,64.105,89.022
-0.741,64.537,89.021
-0.741,64.969,89.030
-0.741,65.401,89.022
-0.741,65.833,89.020
-0.741,66.265,89.030
-0.741,66.698,89.030
-0.741,67.130,89.018
-0.741,67.562,89.021
-0.741,67.994,89.029
-0.741,68.426,89.018
-0.741,68.858,89.023
-0.741,69.290,89.029
-0.741,69.722,89.017
-0.741,70.154,89.024
-0.741,70.586,89.027
-0.741,71.019,89.018
-0.741,71.451,89.026
-0.741,71.883,89.024
-0.741,72.315,89.021
-0.741,72.747,89.027
-0.741,73.179,89.020
-0.741,73.611,89.022
-0.741,74.043,89.027
-0.741,74.475,89.029
-0.741,74.907,89.023
-0.741,75.340,89.021
-0.741,75.772,89.032
-0.741,76.204,89.022
-0.741,76.636,89.021
-0.741,77.068,89.030
-0.741,77.500,89.022
-0.741,77.932,89.021
-0.741,78.364,89.031
-0.741,78.796,89.030
-0.741,79.228,89.019
-0.741,79.660,89.021
-0.741,80.093,89.029
-0.741,80.525,89.018
-0.741,80.957,89.024
-0.741,81.389,89.028
-0.741,81.821,89.017
-0.741,82.253,89.025
-0.741,82.685,89.027
-0.741,83.117,89.018
-0.741,83.549,89.026
-0.741,83.981,89.024
-0.741,84.414,89.020
-0.741,84.846,89.028
-0.741,85.278,89.020
-0.741,85.710,89.022
-0.741,86.142,89.028
-0.741,86.574,89.028
-0.741,87.006,89.022
-0.741,87.438,89.021
-0.741,87.870,89.031
-0.741,88.302,89.022
-0.741,88.735,89.022
-0.741,89.167,89.031
-0.741,89.599,89.022
-0.741,90.031,89.021
-0.741,90.463,89.031
-0.741,90.895,89.029
-0.741,91.327,89.019
-0.741,91.759,89.021
-0.741,92.191,89.028
-0.741,92.623,89.018
-0.741,93.056,89.024
-0.741,93.488,89.028
-0.741,93.920,89.017
-0.741,94.352,89.025
-0.741,94.784,89.027
-0.247,60.216,73.820
-0.247,60.648,73.866
-0.247,61.080,73.738
-0.247,61.512,73.814
-0.247,61.944,73.841
-0.247,62.377,73.663
-0.247,62.809,73.740
-0.247,63.241,73.863
-0.247,63.673,73.641
-0.247,64.105,73.791
-0.247,64.537,73.865
-0.247,64.969,73.609
-0.247,65.401,73.851
-0.247,65.833,73.793
-0.247,66.265,73.597
-0.247,66.698,73.859
-0.247,67.130,73.780
-0.247,67.562,73.784
-0.247,67.994,73.619
-0.247,68.426,73.855
-0.247,68.858,73.782
-0.247,69.290,73.783
-0.247,69.722,73.839
-0.247,70.154,73.736
-0.247,70.586,73.698
-0.247,71.019,73.904
-0.247,71.451,73.782
-0.247,71.883,73.713
-0.247,72.315,73.899
-0.247,72.747,73.879
-0.247,73.179,73.748
-0.247,73.611,73.803
-0.247,74.043,73.854
-0.247,74.475,73.655
-0.247,74.907,73.749
-0.247,75.340,73.851
-0.247,75.772,73.648
-0.247,76.204,73.802
-0.247,76.636,73.852
-0.247,77.068,73.603
-0.247,77.500,73.865
-0.247,77.932,73.783
-0.247,78.364,73.603
-0.247,78.796,73.594
-0.247,79.228,73.789
-0.247,79.660,73.773
-0.247,80.093,73.791
-0.247,80.525,73.868
-0.247,80.957,73.772
-0.247,81.389,73.774
-0.247,81.821,73.851
-0.247,82.253,73.727
-0.247,82.685,73.690
-0.247,83.117,73.890
-0.247,83.549,73.791
-0.247,83.981,73.722
-0.247,84.414,73.884
-0.247,84.846,73.771
-0.247,85.278,73.759
-0.247,85.710,73.794
-0.247,86.142,73.610
-0.247,86.574,73.647
-0.247,87.006,73.758
-0.247,87.438,73.838
-0.247,87.870,73.654
-0.247,88.302,73.813
-0.247,88.735,73.840
-0.247,89.167,73.597
-0.247,89.599,73.814
-0.247,90.031,73.773
-0.247,90.463,73.610
-0.247,90.895,73.600
-0.247,91.327,73.799
-0.247,91.759,73.763
-0.247,92.191,73.782
-0.247,92.623,73.882
-0.247,93.056,73.761
-0.247,93.488,73.765
-0.247,93.920,73.864
-0.247,94.352,73.718
-0.247,94.784,73.697
0.247,60.216,73.805
0.247,60.648,73.815
0.247,61.080,73.748
0.247,61.512,73.888
0.247,61.944,73.751
0.247,62.377,73.660
0.247,62.809,73.588
0.247,63.241,73.730
0.247,63.673,73.692
0.247,64.105,73.852
0.247,64.537,73.813
0.247,64.969,73.751
0.247,65.401,73.767
0.247,65.833,73.884
0.247,66.265,73.707
0.247,66.698,73.718
0.247,67.130,73.900
0.247,67.562,73.689
0.247,67.994,73.768
0.247,68.426,73.832
0.247,68.858,73.795
0.247,69.290,73.824
0.247,69.722,73.755
0.247,70.154,73.591
0.247,70.586,73.582
0.247,71.019,73.746
0.247,71.451,73.813
0.247,71.883,73.606
0.247,72.315,73.816
0.247,72.747,73.804
0.247,73.179,73.740
0.247,73.611,73.903
0.247,74.043,73.743
0.247,74.475,73.668
0.247,74.907,73.593
0.247,75.340,73.738
0.247,75.772,73.700
0.247,76.204,73.840
0.247,76.636,73.824
0.247,77.068,73.742
0.247,77.500,73.759
0.247,77.932,73.898
0.247,78.364,73.699
0.247,78.796,73.727
0.247,79.228,73.885
0.247,79.660,73.696
0.247,80.093,73.778
0.247,80.525,73.821
0.247,80.957,73.805
0.247,81.389,73.837
0.247,81.821,73.746
0.247,82.253,73.586
0.247,82.685,73.580
0.247,83.117,73.755
0.247,83.549,73.865
0.247,83.981,73.611
0.247,84.414,73.827
0.247,84.846,73.794
0.247,85.278,73.731
0.247,85.710,73.919
0.247,86.142,73.734
0.247,86.574,73.675
0.247,87.006,73.598
0.247,87.438,73.746
0.247,87.870,73.709
0.247,88.302,73.828
0.247,88.735,73.835
0.247,89.167,73.745
0.247,89.599,73.750
0.247,90.031,73.589
0.247,90.463,73.691
0.247,90.895,73.735
0.247,91.327,73.871
0.247,91.759,73.653
0.247,92.191,73.788
0.247,92.623,73.811
0.247,93.056,73.816
0.247,93.488,73.850
0.247,93.920,73.738
0.247,94.352,73.581
0.247,94.784,73.586
0.741,60.216,89.022
0.741,60.648,89.023
0.741,61.080,89.028
0.741,61.512,89.022
0.741,61.944,89.024
0.741,62.377,89.032
0.741,62.809,89.021
0.741,63.241,89.024
0.741,63.673,89.019
0.741,64.105,89.028
0.741,64.537,89.023
0.741,64.969,89.021
0.741,65.401,89.028
0.741,65.833,89.021
0.741,66.265,89.025
0.741,66.698,89.026
0.741,67.130,89.019
0.741,67.562,89.027
0.741,67.994,89.024
0.741,68.426,89.017
0.741,68.858,89.030
0.741,69.290,89.022
0.741,69.722,89.018
0.741,70.154,89.032
0.741,70.586,89.031
0.741,71.019,89.020
0.741,71.451,89.021
0.741,71.883,89.030
0.741,72.315,89.022
0.741,72.747,89.023
0.741,73.179,89.028
0.741,73.611,89.022
0.741,74.043,89.025
0.741,74.475,89.032
0.741,74.907,89.027
0.741,75.340,89.025
0.741,75.772,89.019
0.741,76.204,89.028
0.741,76.636,89.024
0.741,77.068,89.022
0.741,77.500,89.027
0.741,77.932,89.021
0.741,78.364,89.025
0.741,78.796,89.026
0.741,79.228,89.019
0.741,79.660,89.027
0.741,80.093,89.023
0.741,80.525,89.018
0.741,80.957,89.030
0.741,81.389,89.022
0.741,81.821,89.018
0.741,82.253,89.032
0.741,82.685,89.031
0.741,83.117,89.020
0.741,83.549,89.022
0.741,83.981,89.030
0.741,84.414,89.021
0.741,84.846,89.023
0.741,85.278,89.028
0.741,85.710,89.021
0.741,86.142,89.025
0.741,86.574,89.024
0.741,87.006,89.027
0.741,87.438,89.025
0.741,87.870,89.019
0.741,88.302,89.028
0.741,88.735,89.024
0.741,89.167,89.022
0.741,89.599,89.027
0.741,90.031,89.022
0.741,90.463,89.025
0.741,90.895,89.025
0.741,91.327,89.020
0.741,91.759,89.028
0.741,92.191,89.023
0.741,92.623,89.018
0.741,93.056,89.030
0.741,93.488,89.021
0.741,93.920,89.018
0.741,94.352,89.028
0.741,94.784,89.030
1.235,60.216,89.613
1.235,60.648,89.600
1.235,61.080,89.616
1.235,61.512,89.602
1.235,61.944,89.611
1.235,62.377,89.617
1.235,62.809,89.610
1.235,63.241,89.627
1.235,63.673,89.603
1.235,64.105,89.617
1.235,64.537,89.620
1.235,64.969,89.599
1.235,65.401,89.625
1.235,65.833,89.612
1.235,66.265,89.616
1.235,66.698,89.632
1.235,67.130,89.603
1.235,67.562,89.624
1.235,67.994,89.598
1.235,68.426,89.614
1.235,68.858,89.619
1.235,69.290,89.605
1.235,69.722,89.624
1.235,70.154,89.613
1.235,70.586,89.610
1.235,71.019,89.624
1.235,71.451,89.605
1.235,71.883,89.614
1.235,72.315,89.612
1.235,72.747,89.600
1.235,73.179,89.617
1.235,73.611,89.603
1.235,74.043,89.632
1.235,74.475,89.619
1.235,74.907,89.611
1.235,75.340,89.626
1.235,75.772,89.602
1.235,76.204,89.618
1.235,76.636,89.619
1.235,77.068,89.598
1.235,77.500,89.626
1.235,77.932,89.611
1.235,78.364,89.615
1.235,78.796,89.633
1.235,79.228,89.603
1.235,79.660,89.623
1.235,80.093,89.598
1.235,80.525,89.615
1.235,80.957,89.618
1.235,81.389,89.605
1.235,81.821,89.625
1.235,82.253,89.612
1.235,82.685,89.611
1.235,83.117,89.623
1.235,83.549,89.604
1.235,83.981,89.615
1.235,84.414,89.612
1.235,84.846,89.599
1.235,85.278,89.618
1.235,85.710,89.604
1.235,86.142,89.631
1.235,86.574,89.620
1.235,87.006,89.612
1.235,87.438,89.625
1.235,87.870,89.601
1.235,88.302,89.619
1.235,88.735,89.619
1.235,89.167,89.598
1.235,89.599,89.627
1.235,90.031,89.611
1.235,90.463,89.625
1.235,90.895,89.593
1.235,91.327,89.604
1.235,91.759,89.622
1.235,92.191,89.599
1.235,92.623,89.615
1.235,93.056,89.617
1.235,93.488,89.606
1.235,93.920,89.626
1.235,94.352,89.611
1.235,94.784,89.612
1.728,60.216,90.402
1.728,60.648,90.397
1.728,61.080,90.320
1.728,61.512,90.384
1.728,61.944,90.418
1.728,62.377,90.427
1.728,62.809,90.365
1.728,63.241,90.437
1.728,63.673,90.401
1.728,64.105,90.360
1.728,64.537,90.381
1.728,64.969,90.393
1.728,65.401,90.366
1.728,65.833,90.370
1.728,66.265,90.416
1.728,66.698,90.425
1.728,67.130,90.375
1.728,67.562,90.321
1.728,67.994,90.404
1.728,68.426,90.389
1.728,68.858,90.337
1.728,69.290,90.384
1.728,69.722,90.403
1.728,70.154,90.357
1.728,70.586,90.363
1.728,71.019,90.416
1.728,71.451,90.378
1.728,71.883,90.341
1.728,72.315,90.400
1.728,72.747,90.400
1.728,73.179,90.318
1.728,73.611,90.382
1.728,74.043,90.421
1.728,74.475,90.424
1.728,74.907,90.362
1.728,75.340,90.388
1.728,75.772,90.399
1.728,76.204,90.363
1.728,76.636,90.378
1.728,77.068,90.396
1.728,77.500,90.369
1.728,77.932,90.367
1.728,78.364,90.419
1.728,78.796,90.422
1.728,79.228,90.377
1.728,79.660,90.319
1.728,80.093,90.401
1.728,80.525,90.392
1.728,80.957,90.339
1.728,81.389,90.381
1.728,81.821,90.408
1.728,82.253,90.359
1.728,82.685,90.361
1.728,83.117,90.418
1.728,83.549,90.380
1.728,83.981,90.339
1.728,84.414,90.397
1.728,84.846,90.403
1.728,85.278,90.316
1.728,85.710,90.379
1.728,86.142,90.423
1.728,86.574,90.421
1.728,87.006,90.360
1.728,87.438,90.385
1.728,87.870,90.396
1.728,88.302,90.365
1.728,88.735,90.376
1.728,89.167,90.398
1.728,89.599,90.434
1.728,90.031,90.365
1.728,90.463,90.422
1.728,90.895,90.420
1.728,91.327,90.380
1.728,91.759,90.320
1.728,92.191,90.398
1.728,92.623,90.395
1.728,93.056,90.341
1.728,93.488,90.379
1.728,93.920,90.409
1.728,94.352,90.362
1.728,94.784,90.358
2.222,60.216,106.059
2.222,60.648,106.066
2.222,61.080,106.068
2.222,61.512,106.064
2.222,61.944,106.062
2.222,62.377,106.068
2.222,62.809,106.068
2.222,63.241,106.057
2.222,63.673,106.069
2.222,64.105,106.058
2.222,64.537,106.051
2.222,64.969,106.069
2.222,65.401,106.063
2.222,65.833,106.044
2.222,66.265,106.067
2.222,66.698,106.066
2.222,67.130,106.059
2.222,67.562,106.067
2.222,67.994,106.068
2.222,68.426,106.053
2.222,68.858,106.065
2.222,69.290,106.069
2.222,69.722,106.045
2.222,70.154,106.069
2.222,70.586,106.069
2.222,71.019,106.053
2.222,71.451,106.068
2.222,71.883,106.067
2.222,72.315,106.059
2.222,72.747,106.066
2.222,73.179,106.068
2.222,73.611,106.064
2.222,74.043,106.062
2.222,74.475,106.068
2.222,74.907,106.068
2.222,75.340,106.057
2.222,75.772,106.069
2.222,76.204,106.058
2.222,76.636,106.051
2.222,77.068,106.068
2.222,77.500,106.063
2.222,77.932,106.045
2.222,78.364,106.067
2.222,78.796,106.066
2.222,79.228,106.059
2.222,79.660,106.067
2.222,80.093,106.068
2.222,80.525,106.053
2.222,80.957,106.065
2.222,81.389,106.069
2.222,81.821,106.045
2.222,82.253,106.069
2.222,82.685,106.069
2.222,83.117,106.053
2.222,83.549,106.068
2.222,83.981,106.067
2.222,84.414,106.059
2.222,84.846,106.066
2.222,85.278,106.068
2.222,85.710,106.064
2.222,86.142,106.062
2.222,86.574,106.068
2.222,87.006,106.068
2.222,87.438,106.058
2.222,87.870,106.069
2.222,88.302,106.058
2.222,88.735,106.052
2.222,89.167,106.068
2.222,89.599,106.063
2.222,90.031,106.064
2.222,90.463,106.067
2.222,90.895,106.066
2.222,91.327,106.059
2.222,91.759,106.067
2.222,92.191,106.068
2.222,92.623,106.053
2.222,93.056,106.065
2.222,93.488,106.069
2.222,93.920,106.045
2.222,94.352,106.069
2.222,94.784,106.069
2.716,60.216,106.597
2.716,60.648,106.594
2.716,61.080,106.575
2.716,61.512,106.609
2.716,61.944,106.594
2.716,62.377,106.572
2.716,62.809,106.604
2.716,63.241,106.594
2.716,63.673,106.573
2.716,64.105,106.599
2.716,64.537,106.599
2.716,64.969,106.575
2.716,65.401,106.592
2.716,65.833,106.606
2.716,66.265,106.578
2.716,66.698,106.588
2.716,67.130,106.607
2.716,67.562,106.581
2.716,67.994,106.586
2.716,68.426,106.601
2.716,68.858,106.591
2.716,69.290,106.583
2.716,69.722,106.596
2.716,70.154,106.599
2.716,70.586,106.596
2.716,71.019,106.595
2.716,71.451,106.606
2.716,71.883,106.586
2.716,72.315,106.598
2.716,72.747,106.594
2.716,73.179,106.575
2.716,73.611,106.608
2.716,74.043,106.593
2.716,74.475,106.571
2.716,74.907,106.604
2.716,75.340,106.594
2.716,75.772,106.572
2.716,76.204,106.598
2.716,76.636,106.599
2.716,77.068,106.575
2.716,77.500,106.591
2.716,77.932,106.606
2.716,78.364,106.578
2.716,78.796,106.588
2.716,79.228,106.608
2.716,79.660,106.581
2.716,80.093,106.587
2.716,80.525,106.600
2.716,80.957,106.591
2.716,81.389,106.584
2.716,81.821,106.595
2.716,82.253,106.600
2.716,82.685,106.595
2.716,83.117,106.595
2.716,83.549,106.592
2.716,83.981,106.586
2.716,84.414,106.599
2.716,84.846,106.593
2.716,85.278,106.575
2.716,85.710,106.607
2.716,86.142,106.593
2.716,86.574,106.572
2.716,87.006,106.603
2.716,87.438,106.594
2.716,87.870,106.572
2.716,88.302,106.598
2.716,88.735,106.600
2.716,89.167,106.574
2.716,89.599,106.591
2.716,90.031,106.605
2.716,90.463,106.577
2.716,90.895,106.589
2.716,91.327,106.607
2.716,91.759,106.582
2.716,92.191,106.587
2.716,92.623,106.600
2.716,93.056,106.591
2.716,93.488,106.585
2.716,93.920,106.595
2.716,94.352,106.600
2.716,94.784,106.595
3.210,60.216,107.208
3.210,60.648,107.210
3.210,61.080,107.242
3.210,61.512,107.203
3.210,61.944,107.216
3.210,62.377,107.254
3.210,62.809,107.241
3.210,63.241,107.236
3.210,63.673,107.260
3.210,64.105,107.237
3.210,64.537,107.224
3.210,64.969,107.212
3.210,65.401,107.236
3.210,65.833,107.226
3.210,66.265,107.258
3.210,66.698,107.251
3.210,67.130,107.226
3.210,67.562,107.246
3.210,67.994,107.216
3.210,68.426,107.195
3.210,68.858,107.241
3.210,69.290,107.253
3.210,69.722,107.211
3.210,70.154,107.248
3.210,70.586,107.256
3.210,71.019,107.209
3.210,71.451,107.254
3.210,71.883,107.246
3.210,72.315,107.206
3.210,72.747,107.212
3.210,73.179,107.243
3.210,73.611,107.202
3.210,74.043,107.218
3.210,74.475,107.255
3.210,74.907,107.240
3.210,75.340,107.235
3.210,75.772,107.214
3.210,76.204,107.236
3.210,76.636,107.225
3.210,77.068,107.213
3.210,77.500,107.237
3.210,77.932,107.227
3.210,78.364,107.256
3.210,78.796,107.252
3.210,79.228,107.228
3.210,79.660,107.245
3.210,80.093,107.215
3.210,80.525,107.197
3.210,80.957,107.243
3.210,81.389,107.251
3.210,81.821,107.209
3.210,82.253,107.250
3.210,82.685,107.254
3.210,83.117,107.208
3.210,83.549,107.256
3.210,83.981,107.245
3.210,84.414,107.205
3.210,84.846,107.213
3.210,85.278,107.244
3.210,85.710,107.241
3.210,86.142,107.219
3.210,86.574,107.257
3.210,87.006,107.238
3.210,87.438,107.233
3.210,87.870,107.213
3.210,88.302,107.234
3.210,88.735,107.227
3.210,89.167,107.215
3.210,89.599,107.238
3.210,90.031,107.229
3.210,90.463,107.255
3.210,90.895,107.254
3.210,91.327,107.230
3.210,91.759,107.243
3.210,92.191,107.214
3.210,92.623,107.198
3.210,93.056,107.244
3.210,93.488,107.249
3.210,93.920,107.208
3.210,94.352,107.252
3.210,94.784,107.253
3.704,60.216,108.192
3.704,60.648,108.161
3.704,61.080,108.162
3.704,61.512,108.151
3.704,61.944,108.241
3.704,62.377,108.184
3.704,62.809,108.137
3.704,63.241,108.226
3.704,63.673,108.206
3.704,64.105,108.170
3.704,64.537,108.186
3.704,64.969,108.069
3.704,65.401,108.203
3.704,65.833,108.148
3.704,66.265,108.226
3.704,66.698,108.237
3.704,67.130,108.133
3.704,67.562,108.197
3.704,67.994,108.179
3.704,68.426,108.176
3.704,68.858,108.168
3.704,69.290,108.131
3.704,69.722,108.270
3.704,70.154,108.139
3.704,70.586,108.121
3.704,71.019,108.265
3.704,71.451,108.109
3.704,71.883,108.145
3.704,72.315,108.187
3.704,72.747,108.166
3.704,73.179,108.168
3.704,73.611,108.147
3.704,74.043,108.261
3.704,74.475,108.190
3.704,74.907,108.141
3.704,75.340,108.220
3.704,75.772,108.086
3.704,76.204,108.175
3.704,76.636,108.181
3.704,77.068,108.067
3.704,77.500,108.209
3.704,77.932,108.143
3.704,78.364,108.220
3.704,78.796,108.243
3.704,79.228,108.137
3.704,79.660,108.191
3.704,80.093,108.174
3.704,80.525,108.181
3.704,80.957,108.163
3.704,81.389,108.127
3.704,81.821,108.264
3.704,82.253,108.134
3.704,82.685,108.125
3.704,83.117,108.252
3.704,83.549,108.110
3.704,83.981,108.150
3.704,84.414,108.181
3.704,84.846,108.171
3.704,85.278,108.173
3.704,85.710,108.142
3.704,86.142,108.254
3.704,86.574,108.196
3.704,87.006,108.146
3.704,87.438,108.215
3.704,87.870,108.082
3.704,88.302,108.180
3.704,88.735,108.176
3.704,89.167,108.071
3.704,89.599,108.215
3.704,90.031,108.139
3.704,90.463,108.214
3.704,90.895,108.250
3.704,91.327,108.142
3.704,91.759,108.186
3.704,92.191,108.170
3.704,92.623,108.186
3.704,93.056,108.158
3.704,93.488,108.123
3.704,93.920,108.257
3.704,94.352,108.130
3.704,94.784,108.130
4.198,60.216,123.596
4.198,60.648,123.596
4.198,61.080,123.582
4.198,61.512,123.596
4.198,61.944,123.597
4.198,62.377,123.597
4.198,62.809,123.595
4.198,63.241,123.597
4.198,63.673,123.592
4.198,64.105,123.593
4.198,64.537,123.592
4.198,64.969,123.596
4.198,65.401,123.591
4.198,65.833,123.592
4.198,66.265,123.599
4.198,66.698,123.600
4.198,67.130,123.592
4.198,67.562,123.587
4.198,67.994,123.597
4.198,68.426,123.591
4.198,68.858,123.591
4.198,69.290,123.595
4.198,69.722,123.592
4.198,70.154,123.594
4.198,70.586,123.592
4.198,71.019,123.594
4.198,71.451,123.596
4.198,71.883,123.587
4.198,72.315,123.595
4.198,72.747,123.596
4.198,73.179,123.582
4.198,73.611,123.596
4.198,74.043,123.597
4.198,74.475,123.597
4.198,74.907,123.595
4.198,75.340,123.597
4.198,75.772,123.592
4.198,76.204,123.592
4.198,76.636,123.592
4.198,77.068,123.596
4.198,77.500,123.596
4.198,77.932,123.593
4.198,78.364,123.599
4.198,78.796,123.600
4.198,79.228,123.592
4.198,79.660,123.587
4.198,80.093,123.597
4.198,80.525,123.591
4.198,80.957,123.591
4.198,81.389,123.595
4.198,81.821,123.592
4.198,82.253,123.594
4.198,82.685,123.591
4.198,83.117,123.593
4.198,83.549,123.596
4.198,83.981,123.587
4.198,84.414,123.595
4.198,84.846,123.597
4.198,85.278,123.582
4.198,85.710,123.595
4.198,86.142,123.598
4.198,86.574,123.597
4.198,87.006,123.595
4.198,87.438,123.592
4.198,87.870,123.592
4.198,88.302,123.592
4.198,88.735,123.592
4.198,89.167,123.596
4.198,89.599,123.596
4.198,90.031,123.593
4.198,90.463,123.599
4.198,90.895,123.599
4.198,91.327,123.592
4.198,91.759,123.587
4.198,92.191,123.597
4.198,92.623,123.591
4.198,93.056,123.591
4.198,93.488,123.594
4.198,93.920,123.592
4.198,94.352,123.594
4.198,94.784,123.591
4.691,60.216,124.150
4.691,60.648,124.155
4.691,61.080,124.142
4.691,61.512,124.159
4.691,61.944,124.149
4.691,62.377,124.161
4.691,62.809,124.166
4.691,63.241,124.141
4.691,63.673,124.159
4.691,64.105,124.134
4.691,64.537,124.131
4.691,64.969,124.155
4.691,65.401,124.142
4.691,65.833,124.147
4.691,66.265,124.151
4.691,66.698,124.148
4.691,67.130,124.158
4.691,67.562,124.145
4.691,67.994,124.154
4.691,68.426,124.148
4.691,68.858,124.139
4.691,69.290,124.159
4.691,69.722,124.136
4.691,70.154,124.164
4.691,70.586,124.164
4.691,71.019,124.141
4.691,71.451,124.162
4.691,71.883,124.141
4.691,72.315,124.151
4.691,72.747,124.155
4.691,73.179,124.143
4.691,73.611,124.159
4.691,74.043,124.148
4.691,74.475,124.160
4.691,74.907,124.167
4.691,75.340,124.140
4.691,75.772,124.158
4.691,76.204,124.135
4.691,76.636,124.131
4.691,77.068,124.155
4.691,77.500,124.143
4.691,77.932,124.148
4.691,78.364,124.151
4.691,78.796,124.149
4.691,79.228,124.157
4.691,79.660,124.144
4.691,80.093,124.154
4.691,80.525,124.147
4.691,80.957,124.138
4.691,81.389,124.160
4.691,81.821,124.136
4.691,82.253,124.164
4.691,82.685,124.165
4.691,83.117,124.141
4.691,83.549,124.161
4.691,83.981,124.141
4.691,84.414,124.151
4.691,84.846,124.154
4.691,85.278,124.144
4.691,85.710,124.160
4.691,86.142,124.147
4.691,86.574,124.159
4.691,87.006,124.126
4.691,87.438,124.139
4.691,87.870,124.157
4.691,88.302,124.135
4.691,88.735,124.130
4.691,89.167,124.154
4.691,89.599,124.143
4.691,90.031,124.120
4.691,90.463,124.152
4.691,90.895,124.150
4.691,91.327,124.156
4.691,91.759,124.144
4.691,92.191,124.155
4.691,92.623,124.147
4.691,93.056,124.138
4.691,93.488,124.161
4.691,93.920,124.135
4.691,94.352,124.167
4.691,94.784,124.166
5.185,60.216,124.847
5.185,60.648,124.842
5.185,61.080,124.839
5.185,61.512,124.856
5.185,61.944,124.835
5.185,62.377,124.818
5.185,62.809,124.876
5.185,63.241,124.842
5.185,63.673,124.796
5.185,64.105,124.863
5.185,64.537,124.858
5.185,64.969,124.784
5.185,65.401,124.847
5.185,65.833,124.872
5.185,66.265,124.818
5.185,66.698,124.831
5.185,67.130,124.871
5.185,67.562,124.837
5.185,67.994,124.823
5.185,68.426,124.860
5.185,68.858,124.855
5.185,69.290,124.825
5.185,69.722,124.847
5.185,70.154,124.873
5.185,70.586,124.827
5.185,71.019,124.840
5.185,71.451,124.845
5.185,71.883,124.858
5.185,72.315,124.849
5.185,72.747,124.840
5.185,73.179,124.837
5.185,73.611,124.858
5.185,74.043,124.833
5.185,74.475,124.816
5.185,74.907,124.873
5.185,75.340,124.844
5.185,75.772,124.794
5.185,76.204,124.861
5.185,76.636,124.860
5.185,77.068,124.785
5.185,77.500,124.845
5.185,77.932,124.874
5.185,78.364,124.819
5.185,78.796,124.830
5.185,79.228,124.869
5.185,79.660,124.839
5.185,80.093,124.825
5.185,80.525,124.858
5.185,80.957,124.857
5.185,81.389,124.828
5.185,81.821,124.845
5.185,82.253,124.875
5.185,82.685,124.829
5.185,83.117,124.841
5.185,83.549,124.843
5.185,83.981,124.856
5.185,84.414,124.851
5.185,84.846,124.838
5.185,85.278,124.836
5.185,85.710,124.860
5.185,86.142,124.831
5.185,86.574,124.815
5.185,87.006,124.876
5.185,87.438,124.846
5.185,87.870,124.793
5.185,88.302,124.859
5.185,88.735,124.862
5.185,89.167,124.787
5.185,89.599,124.843
5.185,90.031,124.877
5.185,90.463,124.821
5.185,90.895,124.828
5.185,91.327,124.867
5.185,91.759,124.840
5.185,92.191,124.827
5.185,92.623,124.856
5.185,93.056,124.859
5.185,93.488,124.830
5.185,93.920,124.843
5.185,94.352,124.877
5.185,94.784,124.873
5.679,60.216,125.957
5.679,60.648,125.984
5.679,61.080,140.608
5.679,61.512,126.009
5.679,61.944,126.030
5.679,62.377,140.607
5.679,62.809,140.583
5.679,63.241,126.132
5.679,63.673,126.072
5.679,64.105,140.599
5.679,64.537,140.591
5.679,64.969,126.025
5.679,65.401,140.603
5.679,65.833,140.584
5.679,66.265,126.156
5.679,66.698,126.138
5.679,67.130,126.112
5.679,67.562,140.606
5.679,67.994,126.022
5.679,68.426,126.041
5.679,68.858,140.604
5.679,69.290,126.051
5.679,69.722,125.972
5.679,70.154,140.601
5.679,70.586,140.600
5.679,71.019,126.003
5.679,71.451,126.088
5.679,71.883,140.608
5.679,72.315,125.973
5.679,72.747,125.971
5.679,73.179,140.608
5.679,73.611,126.024
5.679,74.043,126.046
