"Coverage Properties"
"LatLon Region Coverage                                             "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.5000 (deg)                                           "
"Number of Points: 10206                                            "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"    Constellation/C4:    Active                                    "
"        Satellite/C4_P1_S1:    Active                              "
"        Satellite/C4_P1_S2:    Active                              "
"        Satellite/C4_P1_S3:    Active                              "
"        Satellite/C4_P1_S4:    Active                              "
"        Satellite/C4_P1_S5:    Active                              "
"        Satellite/C4_P1_S6:    Active                              "
"        Satellite/C4_P1_S7:    Active                              "
"        Satellite/C4_P1_S8:    Active                              "
"        Satellite/C4_P2_S1:    Active                              "
"        Satellite/C4_P2_S2:    Active                              "
"        Satellite/C4_P2_S3:    Active                              "
"        Satellite/C4_P2_S4:    Active                              "
"        Satellite/C4_P2_S5:    Active                              "
"        Satellite/C4_P2_S6:    Active                              "
"        Satellite/C4_P2_S7:    Active                              "
"        Satellite/C4_P2_S8:    Active                              "
"        Satellite/C4_P3_S1:    Active                              "
"        Satellite/C4_P3_S2:    Active                              "
"        Satellite/C4_P3_S3:    Active                              "
"        Satellite/C4_P3_S4:    Active                              "
"        Satellite/C4_P3_S5:    Active                              "
"        Satellite/C4_P3_S6:    Active                              "
"        Satellite/C4_P3_S7:    Active                              "
"        Satellite/C4_P3_S8:    Active                              "
"        Satellite/C4_P4_S1:    Active                              "
"        Satellite/C4_P4_S2:    Active                              "
"        Satellite/C4_P4_S3:    Active                              "
"        Satellite/C4_P4_S4:    Active                              "
"        Satellite/C4_P4_S5:    Active                              "
"        Satellite/C4_P4_S6:    Active                              "
"        Satellite/C4_P4_S7:    Active                              "
"        Satellite/C4_P4_S8:    Active                              "
"Access Interval: 1 Jul 2026 00:00:00.000 to 3 Aug 2026 00:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "


"FOM Properties"
"Maximum Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "


"Latitude (deg)","Longitude (deg)","FOM Value (min)"
-1.728,83.981,168.345
-1.728,84.414,168.388
-1.728,84.846,168.407
-1.728,85.278,168.418
-1.728,85.710,168.382
-1.728,86.142,168.393
-1.728,86.574,168.367
-1.728,87.006,168.344
-1.728,87.438,168.389
-1.728,87.870,168.406
-1.728,88.302,168.417
-1.728,88.735,168.383
-1.728,89.167,168.392
-1.728,89.599,168.366
-1.728,90.031,168.343
-1.728,90.463,168.390
-1.728,90.895,168.406
-1.728,91.327,168.416
-1.728,91.759,168.384
-1.728,92.191,168.391
-1.728,92.623,168.365
-1.728,93.056,168.343
-1.728,93.488,168.391
-1.728,93.920,168.407
-1.728,94.352,168.415
-1.728,94.784,168.385
-1.235,60.216,180.109
-1.235,60.648,180.111
-1.235,61.080,180.108
-1.235,61.512,180.113
-1.235,61.944,180.109
-1.235,62.377,180.115
-1.235,62.809,180.114
-1.235,63.241,180.109
-1.235,63.673,180.111
-1.235,64.105,180.108
-1.235,64.537,180.114
-1.235,64.969,180.109
-1.235,65.401,180.115
-1.235,65.833,180.113
-1.235,66.265,180.110
-1.235,66.698,180.111
-1.235,67.130,180.108
-1.235,67.562,180.114
-1.235,67.994,180.109
-1.235,68.426,180.115
-1.235,68.858,180.113
-1.235,69.290,180.110
-1.235,69.722,180.111
-1.235,70.154,180.108
-1.235,70.586,180.114
-1.235,71.019,180.109
-1.235,71.451,180.115
-1.235,71.883,180.113
-1.235,72.315,180.110
-1.235,72.747,180.111
-1.235,73.179,180.108
-1.235,73.611,180.114
-1.235,74.043,180.108
-1.235,74.475,180.115
-1.235,74.907,180.113
-1.235,75.340,180.110
-1.235,75.772,180.111
-1.235,76.204,180.108
-1.235,76.636,180.114
-1.235,77.068,180.108
-1.235,77.500,180.115
-1.235,77.932,180.113
-1.235,78.364,180.110
-1.235,78.796,180.111
-1.235,79.228,180.108
-1.235,79.660,180.114
-1.235,80.093,180.108
-1.235,80.525,180.115
-1.235,80.957,180.113
-1.235,81.389,180.110
-1.235,81.821,180.111
-1.235,82.253,180.108
-1.235,82.685,180.114
-1.235,83.117,180.108
-1.235,83.549,180.115
-1.235,83.981,180.113
-1.235,84.414,180.110
-1.235,84.846,180.111
-1.235,85.278,180.109
-1.235,85.710,180.114
-1.235,86.142,180.108
-1.235,86.574,180.115
-1.235,87.006,180.113
-1.235,87.438,180.119
-1.235,87.870,180.111
-1.235,88.302,180.109
-1.235,88.735,180.114
-1.235,89.167,180.108
-1.235,89.599,180.115
-1.235,90.031,180.113
-1.235,90.463,180.119
-1.235,90.895,180.111
-1.235,91.327,180.109
-1.235,91.759,180.115
-1.235,92.191,180.108
-1.235,92.623,180.115
-1.235,93.056,180.113
-1.235,93.488,180.119
-1.235,93.920,180.111
-1.235,94.352,180.109
-1.235,94.784,180.115
-0.741,60.216,180.779
-0.741,60.648,180.777
-0.741,61.080,180.819
-0.741,61.512,180.807
-0.741,61.944,180.789
-0.741,62.377,180.799
-0.741,62.809,180.802
-0.741,63.241,180.779
-0.741,63.673,180.777
-0.741,64.105,180.819
-0.741,64.537,180.807
-0.741,64.969,180.789
-0.741,65.401,180.798
-0.741,65.833,180.802
-0.741,66.265,180.779
-0.741,66.698,180.777
-0.741,67.130,180.820
-0.741,67.562,180.808
-0.741,67.994,180.789
-0.741,68.426,180.798
-0.741,68.858,180.802
-0.741,69.290,180.779
-0.741,69.722,180.776
-0.741,70.154,180.820
-0.741,70.586,180.808
-0.741,71.019,180.790
-0.741,71.451,180.798
-0.741,71.883,180.801
-0.741,72.315,180.780
-0.741,72.747,180.777
-0.741,73.179,180.820
-0.741,73.611,180.808
-0.741,74.043,180.790
-0.741,74.475,180.798
-0.741,74.907,180.801
-0.741,75.340,180.780
-0.741,75.772,180.777
-0.741,76.204,180.821
-0.741,76.636,180.809
-0.741,77.068,180.790
-0.741,77.500,180.797
-0.741,77.932,180.801
-0.741,78.364,180.780
-0.741,78.796,180.777
-0.741,79.228,180.821
-0.741,79.660,180.809
-0.741,80.093,180.791
-0.741,80.525,180.797
-0.741,80.957,180.800
-0.741,81.389,180.780
-0.741,81.821,180.777
-0.741,82.253,180.821
-0.741,82.685,180.809
-0.741,83.117,180.791
-0.741,83.549,180.797
-0.741,83.981,180.800
-0.741,84.414,180.781
-0.741,84.846,180.778
-0.741,85.278,180.822
-0.741,85.710,180.810
-0.741,86.142,180.791
-0.741,86.574,180.796
-0.741,87.006,180.800
-0.741,87.438,180.781
-0.741,87.870,180.778
-0.741,88.302,180.822
-0.741,88.735,180.810
-0.741,89.167,180.792
-0.741,89.599,180.796
-0.741,90.031,180.799
-0.741,90.463,180.781
-0.741,90.895,180.778
-0.741,91.327,180.822
-0.741,91.759,180.810
-0.741,92.191,180.792
-0.741,92.623,180.796
-0.741,93.056,180.799
-0.741,93.488,180.782
-0.741,93.920,180.778
-0.741,94.352,180.823
-0.741,94.784,180.811
-0.247,60.216,181.767
-0.247,60.648,181.787
-0.247,61.080,181.805
-0.247,61.512,181.751
-0.247,61.944,181.758
-0.247,62.377,181.748
-0.247,62.809,181.420
-0.247,63.241,181.767
-0.247,63.673,181.787
-0.247,64.105,181.805
-0.247,64.537,181.751
-0.247,64.969,181.758
-0.247,65.401,181.748
-0.247,65.833,181.420
-0.247,66.265,181.767
-0.247,66.698,181.787
-0.247,67.130,181.805
-0.247,67.562,181.751
-0.247,67.994,181.758
-0.247,68.426,181.748
-0.247,68.858,181.420
-0.247,69.290,181.767
-0.247,69.722,181.787
-0.247,70.154,181.805
-0.247,70.586,181.751
-0.247,71.019,181.758
-0.247,71.451,181.748
-0.247,71.883,181.420
-0.247,72.315,181.767
-0.247,72.747,181.787
-0.247,73.179,181.805
-0.247,73.611,181.751
-0.247,74.043,181.758
-0.247,74.475,181.748
-0.247,74.907,181.410
-0.247,75.340,181.767
-0.247,75.772,181.787
-0.247,76.204,181.805
-0.247,76.636,181.751
-0.247,77.068,181.758
-0.247,77.500,181.748
-0.247,77.932,181.410
-0.247,78.364,181.767
-0.247,78.796,181.787
-0.247,79.228,181.805
-0.247,79.660,181.751
-0.247,80.093,181.758
-0.247,80.525,181.748
-0.247,80.957,181.410
-0.247,81.389,181.767
-0.247,81.821,181.787
-0.247,82.253,181.805
-0.247,82.685,181.751
-0.247,83.117,181.758
-0.247,83.549,181.748
-0.247,83.981,181.410
-0.247,84.414,181.767
-0.247,84.846,181.787
-0.247,85.278,181.805
-0.247,85.710,181.751
-0.247,86.142,181.758
-0.247,86.574,181.748
-0.247,87.006,181.410
-0.247,87.438,181.767
-0.247,87.870,181.787
-0.247,88.302,181.805
-0.247,88.735,181.751
-0.247,89.167,181.758
-0.247,89.599,181.748
-0.247,90.031,181.411
-0.247,90.463,181.767
-0.247,90.895,181.787
-0.247,91.327,181.805
-0.247,91.759,181.751
-0.247,92.191,181.758
-0.247,92.623,181.748
-0.247,93.056,181.411
-0.247,93.488,181.767
-0.247,93.920,181.787
-0.247,94.352,181.805
-0.247,94.784,181.751
0.247,60.216,181.401
0.247,60.648,181.758
0.247,61.080,181.797
0.247,61.512,181.763
0.247,61.944,181.429
0.247,62.377,181.747
0.247,62.809,181.756
0.247,63.241,181.401
0.247,63.673,181.411
0.247,64.105,181.797
0.247,64.537,181.763
0.247,64.969,181.429
0.247,65.401,181.747
0.247,65.833,181.756
0.247,66.265,181.402
0.247,66.698,181.411
0.247,67.130,181.797
0.247,67.562,181.763
0.247,67.994,181.429
0.247,68.426,181.747
0.247,68.858,181.756
0.247,69.290,181.402
0.247,69.722,181.411
0.247,70.154,181.797
0.247,70.586,181.763
0.247,71.019,181.429
0.247,71.451,181.748
0.247,71.883,181.756
0.247,72.315,181.402
0.247,72.747,181.412
0.247,73.179,181.797
0.247,73.611,181.763
0.247,74.043,181.429
0.247,74.475,181.748
0.247,74.907,181.756
0.247,75.340,181.402
0.247,75.772,181.412
0.247,76.204,181.797
0.247,76.636,181.763
0.247,77.068,181.428
0.247,77.500,181.748
0.247,77.932,181.756
0.247,78.364,181.402
0.247,78.796,181.412
0.247,79.228,181.797
0.247,79.660,181.763
0.247,80.093,181.428
0.247,80.525,181.748
0.247,80.957,181.756
0.247,81.389,181.748
0.247,81.821,181.412
0.247,82.253,181.797
0.247,82.685,181.762
0.247,83.117,181.428
0.247,83.549,181.748
0.247,83.981,181.756
0.247,84.414,181.748
0.247,84.846,181.412
0.247,85.278,181.797
0.247,85.710,181.762
0.247,86.142,181.428
0.247,86.574,181.748
0.247,87.006,181.756
0.247,87.438,181.747
0.247,87.870,181.412
0.247,88.302,181.797
0.247,88.735,181.762
0.247,89.167,181.428
0.247,89.599,181.748
0.247,90.031,181.756
0.247,90.463,181.747
0.247,90.895,181.412
0.247,91.327,181.797
0.247,91.759,181.762
0.247,92.191,181.427
0.247,92.623,181.748
0.247,93.056,181.756
0.247,93.488,181.748
0.247,93.920,181.413
0.247,94.352,181.797
0.247,94.784,181.762
0.741,60.216,180.807
0.741,60.648,180.812
0.741,61.080,180.780
0.741,61.512,180.814
0.741,61.944,180.805
0.741,62.377,180.798
0.741,62.809,180.786
0.741,63.241,180.806
0.741,63.673,180.811
0.741,64.105,180.780
0.741,64.537,180.815
0.741,64.969,180.805
0.741,65.401,180.798
0.741,65.833,180.785
0.741,66.265,180.806
0.741,66.698,180.811
0.741,67.130,180.780
0.741,67.562,180.815
0.741,67.994,180.806
0.741,68.426,180.797
0.741,68.858,180.785
0.741,69.290,180.806
0.741,69.722,180.810
0.741,70.154,180.779
0.741,70.586,180.815
0.741,71.019,180.806
0.741,71.451,180.797
0.741,71.883,180.784
0.741,72.315,180.805
0.741,72.747,180.810
0.741,73.179,180.779
0.741,73.611,180.816
0.741,74.043,180.806
0.741,74.475,180.797
0.741,74.907,180.784
0.741,75.340,180.805
0.741,75.772,180.809
0.741,76.204,180.779
0.741,76.636,180.816
0.741,77.068,180.807
0.741,77.500,180.796
0.741,77.932,180.784
0.741,78.364,180.805
0.741,78.796,180.809
0.741,79.228,180.779
0.741,79.660,180.816
0.741,80.093,180.807
0.741,80.525,180.796
0.741,80.957,180.784
0.741,81.389,180.804
0.741,81.821,180.809
0.741,82.253,180.778
0.741,82.685,180.817
0.741,83.117,180.807
0.741,83.549,180.796
0.741,83.981,180.785
0.741,84.414,180.804
0.741,84.846,180.808
0.741,85.278,180.778
0.741,85.710,180.817
0.741,86.142,180.808
0.741,86.574,180.796
0.741,87.006,180.785
0.741,87.438,180.804
0.741,87.870,180.808
0.741,88.302,180.778
0.741,88.735,180.818
0.741,89.167,180.808
0.741,89.599,180.795
0.741,90.031,180.785
0.741,90.463,180.803
0.741,90.895,180.808
0.741,91.327,180.778
0.741,91.759,180.818
0.741,92.191,180.808
0.741,92.623,180.795
0.741,93.056,180.786
0.741,93.488,180.803
0.741,93.920,180.807
0.741,94.352,180.777
0.741,94.784,180.818
1.235,60.216,180.112
1.235,60.648,180.107
1.235,61.080,180.112
1.235,61.512,180.112
1.235,61.944,180.116
1.235,62.377,180.114
1.235,62.809,180.109
1.235,63.241,180.112
1.235,63.673,180.107
1.235,64.105,180.112
1.235,64.537,180.112
1.235,64.969,180.116
1.235,65.401,180.115
1.235,65.833,180.109
1.235,66.265,180.111
1.235,66.698,180.107
1.235,67.130,180.112
1.235,67.562,180.112
1.235,67.994,180.116
1.235,68.426,180.115
1.235,68.858,180.109
1.235,69.290,180.111
1.235,69.722,180.107
1.235,70.154,180.112
1.235,70.586,180.112
1.235,71.019,180.116
1.235,71.451,180.115
1.235,71.883,180.109
1.235,72.315,180.111
1.235,72.747,180.107
1.235,73.179,180.112
1.235,73.611,180.112
1.235,74.043,180.116
1.235,74.475,180.115
1.235,74.907,180.109
1.235,75.340,180.111
1.235,75.772,180.107
1.235,76.204,180.112
1.235,76.636,180.112
1.235,77.068,180.116
1.235,77.500,180.115
1.235,77.932,180.109
1.235,78.364,180.111
1.235,78.796,180.107
1.235,79.228,180.112
1.235,79.660,180.112
1.235,80.093,180.116
1.235,80.525,180.115
1.235,80.957,180.109
1.235,81.389,180.111
1.235,81.821,180.107
1.235,82.253,180.111
1.235,82.685,180.112
1.235,83.117,180.116
1.235,83.549,180.115
1.235,83.981,180.109
1.235,84.414,180.111
1.235,84.846,180.107
1.235,85.278,180.111
1.235,85.710,180.112
1.235,86.142,180.116
1.235,86.574,180.115
1.235,87.006,180.110
1.235,87.438,180.111
1.235,87.870,180.107
1.235,88.302,180.111
1.235,88.735,180.112
1.235,89.167,180.116
1.235,89.599,180.115
1.235,90.031,180.110
1.235,90.463,180.110
1.235,90.895,180.107
1.235,91.327,180.111
1.235,91.759,180.111
1.235,92.191,180.117
1.235,92.623,180.115
1.235,93.056,180.110
1.235,93.488,180.110
1.235,93.920,180.107
1.235,94.352,180.111
1.235,94.784,180.111
1.728,60.216,168.325
1.728,60.648,168.433
1.728,61.080,168.395
1.728,61.512,168.410
1.728,61.944,168.337
1.728,62.377,168.383
1.728,62.809,168.388
1.728,63.241,168.326
1.728,63.673,168.434
1.728,64.105,168.396
1.728,64.537,168.442
1.728,64.969,168.336
1.728,65.401,168.384
1.728,65.833,168.387
1.728,66.265,168.326
1.728,66.698,168.341
1.728,67.130,168.397
1.728,67.562,168.441
1.728,67.994,168.335
1.728,68.426,168.385
1.728,68.858,168.386
1.728,69.290,168.327
1.728,69.722,168.340
1.728,70.154,168.398
1.728,70.586,168.440
1.728,71.019,168.335
1.728,71.451,168.386
1.728,71.883,168.385
1.728,72.315,168.328
1.728,72.747,168.339
1.728,73.179,168.399
1.728,73.611,168.439
1.728,74.043,168.335
1.728,74.475,168.387
1.728,74.907,168.384
1.728,75.340,168.328
1.728,75.772,168.338
1.728,76.204,168.400
1.728,76.636,168.437
1.728,77.068,168.336
1.728,77.500,168.388
1.728,77.932,168.384
1.728,78.364,168.329
1.728,78.796,168.337
1.728,79.228,168.401
1.728,79.660,168.436
1.728,80.093,168.337
1.728,80.525,168.389
1.728,80.957,168.383
1.728,81.389,168.330
1.728,81.821,168.336
1.728,82.253,168.401
1.728,82.685,168.435
1.728,83.117,168.337
1.728,83.549,168.390
1.728,83.981,168.382
1.728,84.414,168.330
1.728,84.846,168.335
1.728,85.278,168.402
1.728,85.710,168.434
1.728,86.142,168.338
1.728,86.574,168.391
1.728,87.006,168.383
1.728,87.438,168.331
1.728,87.870,168.335
1.728,88.302,168.403
1.728,88.735,168.433
1.728,89.167,168.339
1.728,89.599,168.392
1.728,90.031,168.384
1.728,90.463,168.332
1.728,90.895,168.334
1.728,91.327,168.404
1.728,91.759,168.432
1.728,92.191,168.340
1.728,92.623,168.394
1.728,93.056,168.385
1.728,93.488,168.404
1.728,93.920,168.333
1.728,94.352,168.405
1.728,94.784,168.431
2.222,60.216,167.492
2.222,60.648,167.485
2.222,61.080,167.480
2.222,61.512,167.501
2.222,61.944,167.494
2.222,62.377,167.502
2.222,62.809,167.496
2.222,63.241,167.493
2.222,63.673,167.485
2.222,64.105,167.480
2.222,64.537,167.501
2.222,64.969,167.494
2.222,65.401,167.502
2.222,65.833,167.496
2.222,66.265,167.493
2.222,66.698,167.485
2.222,67.130,167.480
2.222,67.562,167.502
2.222,67.994,167.493
2.222,68.426,167.502
2.222,68.858,167.496
2.222,69.290,167.493
2.222,69.722,167.485
2.222,70.154,167.480
2.222,70.586,167.502
2.222,71.019,167.493
2.222,71.451,167.502
2.222,71.883,167.496
2.222,72.315,167.493
2.222,72.747,167.484
2.222,73.179,167.480
2.222,73.611,167.502
2.222,74.043,167.493
2.222,74.475,167.501
2.222,74.907,167.496
2.222,75.340,167.493
2.222,75.772,167.484
2.222,76.204,167.480
2.222,76.636,167.502
2.222,77.068,167.493
2.222,77.500,167.501
2.222,77.932,167.497
2.222,78.364,167.494
2.222,78.796,167.485
2.222,79.228,167.481
2.222,79.660,167.503
2.222,80.093,167.493
2.222,80.525,167.501
2.222,80.957,167.497
2.222,81.389,167.494
2.222,81.821,167.485
2.222,82.253,167.481
2.222,82.685,167.503
2.222,83.117,167.492
2.222,83.549,167.501
2.222,83.981,167.476
2.222,84.414,167.494
2.222,84.846,167.485
2.222,85.278,167.481
2.222,85.710,167.503
2.222,86.142,167.492
2.222,86.574,167.501
2.222,87.006,167.476
2.222,87.438,167.494
2.222,87.870,167.485
2.222,88.302,167.481
2.222,88.735,167.485
2.222,89.167,167.492
2.222,89.599,167.500
2.222,90.031,167.476
2.222,90.463,167.494
2.222,90.895,167.485
2.222,91.327,167.481
2.222,91.759,167.485
2.222,92.191,167.492
2.222,92.623,167.500
2.222,93.056,167.475
2.222,93.488,167.495
2.222,93.920,167.486
2.222,94.352,167.481
2.222,94.784,167.486
2.716,60.216,166.865
2.716,60.648,166.866
2.716,61.080,166.863
2.716,61.512,166.854
2.716,61.944,166.856
2.716,62.377,166.864
2.716,62.809,166.866
2.716,63.241,166.865
2.716,63.673,166.866
2.716,64.105,166.863
2.716,64.537,166.854
2.716,64.969,166.856
2.716,65.401,166.864
2.716,65.833,166.866
2.716,66.265,166.865
2.716,66.698,166.866
2.716,67.130,166.863
2.716,67.562,166.854
2.716,67.994,166.856
2.716,68.426,166.864
2.716,68.858,166.866
2.716,69.290,166.865
2.716,69.722,166.866
2.716,70.154,166.863
2.716,70.586,166.854
2.716,71.019,166.856
2.716,71.451,166.864
2.716,71.883,166.866
2.716,72.315,166.865
2.716,72.747,166.866
2.716,73.179,166.863
2.716,73.611,166.854
2.716,74.043,166.856
2.716,74.475,166.864
2.716,74.907,166.866
2.716,75.340,166.865
2.716,75.772,166.866
2.716,76.204,166.863
2.716,76.636,166.854
2.716,77.068,166.856
2.716,77.500,166.864
2.716,77.932,166.866
2.716,78.364,166.865
2.716,78.796,166.866
2.716,79.228,166.863
2.716,79.660,166.855
2.716,80.093,166.856
2.716,80.525,166.864
2.716,80.957,166.866
2.716,81.389,166.865
2.716,81.821,166.866
2.716,82.253,166.863
2.716,82.685,166.855
2.716,83.117,166.856
2.716,83.549,166.864
2.716,83.981,166.866
2.716,84.414,166.865
2.716,84.846,166.867
2.716,85.278,166.863
2.716,85.710,166.855
2.716,86.142,166.856
2.716,86.574,166.864
2.716,87.006,166.866
2.716,87.438,166.865
2.716,87.870,166.867
2.716,88.302,166.863
2.716,88.735,166.855
2.716,89.167,166.841
2.716,89.599,166.864
2.716,90.031,166.866
2.716,90.463,166.865
2.716,90.895,166.867
2.716,91.327,166.863
2.716,91.759,166.855
2.716,92.191,166.841
2.716,92.623,166.864
2.716,93.056,166.866
2.716,93.488,166.865
2.716,93.920,166.867
2.716,94.352,166.863
2.716,94.784,166.855
3.210,60.216,154.902
3.210,60.648,154.904
3.210,61.080,154.914
3.210,61.512,154.895
3.210,61.944,154.887
3.210,62.377,154.903
3.210,62.809,154.918
3.210,63.241,154.902
3.210,63.673,154.904
3.210,64.105,154.914
3.210,64.537,154.896
3.210,64.969,154.887
3.210,65.401,154.902
3.210,65.833,154.919
3.210,66.265,154.902
3.210,66.698,154.903
3.210,67.130,154.913
3.210,67.562,154.896
3.210,67.994,154.888
3.210,68.426,154.902
3.210,68.858,154.919
3.210,69.290,154.903
3.210,69.722,154.903
3.210,70.154,154.913
3.210,70.586,154.896
3.210,71.019,154.888
3.210,71.451,154.901
3.210,71.883,154.920
3.210,72.315,154.903
3.210,72.747,154.903
3.210,73.179,154.912
3.210,73.611,154.897
3.210,74.043,154.888
3.210,74.475,154.901
3.210,74.907,154.920
3.210,75.340,154.903
3.210,75.772,154.902
3.210,76.204,154.912
3.210,76.636,154.897
3.210,77.068,154.889
3.210,77.500,154.901
3.210,77.932,154.920
3.210,78.364,154.904
3.210,78.796,154.902
3.210,79.228,154.912
3.210,79.660,154.897
3.210,80.093,154.889
3.210,80.525,154.900
3.210,80.957,154.921
3.210,81.389,154.904
3.210,81.821,154.902
3.210,82.253,154.911
3.210,82.685,154.898
3.210,83.117,154.889
3.210,83.549,154.900
3.210,83.981,154.921
3.210,84.414,154.905
3.210,84.846,154.901
3.210,85.278,154.911
3.210,85.710,154.898
3.210,86.142,154.890
3.210,86.574,154.899
3.210,87.006,154.922
3.210,87.438,154.905
3.210,87.870,154.901
3.210,88.302,154.910
3.210,88.735,154.898
3.210,89.167,154.890
3.210,89.599,154.899
3.210,90.031,154.922
3.210,90.463,154.905
3.210,90.895,154.901
3.210,91.327,154.910
3.210,91.759,154.899
3.210,92.191,154.890
3.210,92.623,154.898
3.210,93.056,154.922
3.210,93.488,154.906
3.210,93.920,154.900
3.210,94.352,154.910
3.210,94.784,154.899
3.704,60.216,154.181
3.704,60.648,154.177
3.704,61.080,154.181
3.704,61.512,154.181
3.704,61.944,154.185
3.704,62.377,154.183
3.704,62.809,154.177
3.704,63.241,154.181
3.704,63.673,154.176
3.704,64.105,154.181
3.704,64.537,154.181
3.704,64.969,154.185
3.704,65.401,154.183
3.704,65.833,154.177
3.704,66.265,154.180
3.704,66.698,154.176
3.704,67.130,154.181
3.704,67.562,154.181
3.704,67.994,154.185
3.704,68.426,154.183
3.704,68.858,154.177
3.704,69.290,154.180
3.704,69.722,154.176
3.704,70.154,154.181
3.704,70.586,154.181
3.704,71.019,154.185
3.704,71.451,154.183
3.704,71.883,154.177
3.704,72.315,154.180
3.704,72.747,154.176
3.704,73.179,154.181
3.704,73.611,154.181
3.704,74.043,154.185
3.704,74.475,154.183
3.704,74.907,154.178
3.704,75.340,154.180
3.704,75.772,154.176
3.704,76.204,154.181
3.704,76.636,154.181
3.704,77.068,154.185
3.704,77.500,154.183
3.704,77.932,154.178
3.704,78.364,154.180
3.704,78.796,154.176
3.704,79.228,154.181
3.704,79.660,154.181
3.704,80.093,154.186
3.704,80.525,154.183
3.704,80.957,154.178
3.704,81.389,154.180
3.704,81.821,154.176
3.704,82.253,154.181
3.704,82.685,154.181
3.704,83.117,154.186
3.704,83.549,154.184
3.704,83.981,154.178
3.704,84.414,154.180
3.704,84.846,154.176
3.704,85.278,154.181
3.704,85.710,154.180
3.704,86.142,154.186
3.704,86.574,154.184
3.704,87.006,154.178
3.704,87.438,154.180
3.704,87.870,154.176
3.704,88.302,154.181
3.704,88.735,154.180
3.704,89.167,154.186
3.704,89.599,154.184
3.704,90.031,154.178
3.704,90.463,154.179
3.704,90.895,154.176
3.704,91.327,154.181
3.704,91.759,154.180
3.704,92.191,154.186
3.704,92.623,154.184
3.704,93.056,154.178
3.704,93.488,154.179
3.704,93.920,154.176
3.704,94.352,154.181
3.704,94.784,154.180
4.198,60.216,142.343
4.198,60.648,142.362
4.198,61.080,142.411
4.198,61.512,142.382
4.198,61.944,142.356
4.198,62.377,142.377
4.198,62.809,142.401
4.198,63.241,142.343
4.198,63.673,142.361
4.198,64.105,142.410
4.198,64.537,142.383
4.198,64.969,142.355
4.198,65.401,142.376
4.198,65.833,142.400
4.198,66.265,142.344
4.198,66.698,142.360
4.198,67.130,142.411
4.198,67.562,142.383
4.198,67.994,142.354
4.198,68.426,142.376
4.198,68.858,142.399
4.198,69.290,142.345
4.198,69.722,142.360
4.198,70.154,142.412
4.198,70.586,142.384
4.198,71.019,142.354
4.198,71.451,142.375
4.198,71.883,142.399
4.198,72.315,142.345
4.198,72.747,142.359
4.198,73.179,142.413
4.198,73.611,142.385
4.198,74.043,142.354
4.198,74.475,142.374
4.198,74.907,142.398
4.198,75.340,142.346
4.198,75.772,142.358
4.198,76.204,142.414
4.198,76.636,142.386
4.198,77.068,142.355
4.198,77.500,142.373
4.198,77.932,142.397
4.198,78.364,142.346
4.198,78.796,142.357
4.198,79.228,142.415
4.198,79.660,142.387
4.198,80.093,142.355
4.198,80.525,142.373
4.198,80.957,142.397
4.198,81.389,142.347
4.198,81.821,142.356
4.198,82.253,142.415
4.198,82.685,142.387
4.198,83.117,142.356
4.198,83.549,142.372
4.198,83.981,142.398
4.198,84.414,142.348
4.198,84.846,142.355
4.198,85.278,142.416
4.198,85.710,142.388
4.198,86.142,142.357
4.198,86.574,142.371
4.198,87.006,142.395
4.198,87.438,142.348
4.198,87.870,142.355
4.198,88.302,142.417
4.198,88.735,142.389
4.198,89.167,142.358
4.198,89.599,142.371
4.198,90.031,142.394
4.198,90.463,142.349
4.198,90.895,142.354
4.198,91.327,142.418
4.198,91.759,142.390
4.198,92.191,142.358
4.198,92.623,142.370
4.198,93.056,142.393
4.198,93.488,142.350
4.198,93.920,142.353
4.198,94.352,142.419
4.198,94.784,142.391
4.691,60.216,141.515
4.691,60.648,141.507
4.691,61.080,141.502
4.691,61.512,141.502
4.691,61.944,141.516
4.691,62.377,141.498
4.691,62.809,141.500
4.691,63.241,141.515
4.691,63.673,141.507
4.691,64.105,141.502
4.691,64.537,141.502
4.691,64.969,141.516
4.691,65.401,141.498
4.691,65.833,141.500
4.691,66.265,141.515
4.691,66.698,141.507
4.691,67.130,141.502
4.691,67.562,141.502
4.691,67.994,141.516
4.691,68.426,141.498
4.691,68.858,141.499
4.691,69.290,141.515
4.691,69.722,141.507
4.691,70.154,141.503
4.691,70.586,141.502
4.691,71.019,141.516
4.691,71.451,141.498
4.691,71.883,141.499
4.691,72.315,141.515
4.691,72.747,141.507
4.691,73.179,141.503
4.691,73.611,141.502
4.691,74.043,141.516
4.691,74.475,141.498
4.691,74.907,141.499
4.691,75.340,141.516
4.691,75.772,141.508
4.691,76.204,141.503
4.691,76.636,141.501
4.691,77.068,141.515
4.691,77.500,141.497
4.691,77.932,141.499
4.691,78.364,141.516
4.691,78.796,141.508
4.691,79.228,141.503
