"Coverage Properties"
"LatLon Region Coverage                                             "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.5000 (deg)                                           "
"Number of Points: 10206                                            "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"    Constellation/C2:    Active                                    "
"        Satellite/C2_P1_S1:    Active                              "
"        Satellite/C2_P1_S2:    Active                              "
"        Satellite/C2_P1_S3:    Active                              "
"        Satellite/C2_P1_S4:    Active                              "
"        Satellite/C2_P2_S1:    Active                              "
"        Satellite/C2_P2_S2:    Active                              "
"        Satellite/C2_P2_S3:    Active                              "
"        Satellite/C2_P2_S4:    Active                              "
"        Satellite/C2_P3_S1:    Active                              "
"        Satellite/C2_P3_S2:    Active                              "
"        Satellite/C2_P3_S3:    Active                              "
"        Satellite/C2_P3_S4:    Active                              "
"        Satellite/C2_P4_S1:    Active                              "
"        Satellite/C2_P4_S2:    Active                              "
"        Satellite/C2_P4_S3:    Active                              "
"        Satellite/C2_P4_S4:    Active                              "
"        Satellite/C2_P5_S1:    Active                              "
"        Satellite/C2_P5_S2:    Active                              "
"        Satellite/C2_P5_S3:    Active                              "
"        Satellite/C2_P5_S4:    Active                              "
"        Satellite/C2_P6_S1:    Active                              "
"        Satellite/C2_P6_S2:    Active                              "
"        Satellite/C2_P6_S3:    Active                              "
"        Satellite/C2_P6_S4:    Active                              "
"Access Interval: 1 Jul 2026 00:00:00.000 to 3 Aug 2026 00:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "


"FOM Properties"
"Maximum Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "


"Latitude (deg)","Longitude (deg)","FOM Value (min)"
-1.235,91.759,66.686
-1.235,92.191,66.685
-1.235,92.623,66.694
-1.235,93.056,66.700
-1.235,93.488,66.693
-1.235,93.920,66.710
-1.235,94.352,66.739
-1.235,94.784,66.712
-0.741,60.216,68.986
-0.741,60.648,68.983
-0.741,61.080,68.969
-0.741,61.512,68.940
-0.741,61.944,68.957
-0.741,62.377,68.968
-0.741,62.809,68.981
-0.741,63.241,68.990
-0.741,63.673,68.985
-0.741,64.105,68.966
-0.741,64.537,68.941
-0.741,64.969,68.947
-0.741,65.401,68.968
-0.741,65.833,68.981
-0.741,66.265,68.986
-0.741,66.698,68.983
-0.741,67.130,68.969
-0.741,67.562,68.941
-0.741,67.994,68.957
-0.741,68.426,68.968
-0.741,68.858,68.981
-0.741,69.290,68.990
-0.741,69.722,68.985
-0.741,70.154,68.966
-0.741,70.586,68.942
-0.741,71.019,68.947
-0.741,71.451,68.967
-0.741,71.883,68.980
-0.741,72.315,68.986
-0.741,72.747,68.984
-0.741,73.179,68.969
-0.741,73.611,68.941
-0.741,74.043,68.956
-0.741,74.475,68.968
-0.741,74.907,68.981
-0.741,75.340,68.991
-0.741,75.772,68.985
-0.741,76.204,68.967
-0.741,76.636,68.942
-0.741,77.068,68.947
-0.741,77.500,68.970
-0.741,77.932,68.980
-0.741,78.364,68.986
-0.741,78.796,68.984
-0.741,79.228,68.968
-0.741,79.660,68.941
-0.741,80.093,68.955
-0.741,80.525,68.968
-0.741,80.957,68.981
-0.741,81.389,68.991
-0.741,81.821,68.984
-0.741,82.253,68.967
-0.741,82.685,68.942
-0.741,83.117,68.947
-0.741,83.549,68.970
-0.741,83.981,68.980
-0.741,84.414,68.985
-0.741,84.846,68.984
-0.741,85.278,68.968
-0.741,85.710,68.941
-0.741,86.142,68.955
-0.741,86.574,68.968
-0.741,87.006,68.980
-0.741,87.438,68.992
-0.741,87.870,68.984
-0.741,88.302,68.967
-0.741,88.735,68.942
-0.741,89.167,68.947
-0.741,89.599,68.969
-0.741,90.031,68.980
-0.741,90.463,68.985
-0.741,90.895,68.985
-0.741,91.327,68.968
-0.741,91.759,68.941
-0.741,92.191,68.954
-0.741,92.623,68.968
-0.741,93.056,68.980
-0.741,93.488,68.992
-0.741,93.920,68.984
-0.741,94.352,68.968
-0.741,94.784,68.943
-0.247,60.216,68.226
-0.247,60.648,68.214
-0.247,61.080,68.205
-0.247,61.512,68.234
-0.247,61.944,68.231
-0.247,62.377,68.241
-0.247,62.809,68.260
-0.247,63.241,68.228
-0.247,63.673,68.219
-0.247,64.105,68.224
-0.247,64.537,68.191
-0.247,64.969,68.225
-0.247,65.401,68.252
-0.247,65.833,68.231
-0.247,66.265,68.226
-0.247,66.698,68.215
-0.247,67.130,68.204
-0.247,67.562,68.235
-0.247,67.994,68.230
-0.247,68.426,68.240
-0.247,68.858,68.259
-0.247,69.290,68.229
-0.247,69.722,68.219
-0.247,70.154,68.223
-0.247,70.586,68.190
-0.247,71.019,68.224
-0.247,71.451,68.251
-0.247,71.883,68.232
-0.247,72.315,68.227
-0.247,72.747,68.216
-0.247,73.179,68.203
-0.247,73.611,68.236
-0.247,74.043,68.229
-0.247,74.475,68.239
-0.247,74.907,68.258
-0.247,75.340,68.230
-0.247,75.772,68.220
-0.247,76.204,68.221
-0.247,76.636,68.189
-0.247,77.068,68.223
-0.247,77.500,68.250
-0.247,77.932,68.233
-0.247,78.364,68.240
-0.247,78.796,68.217
-0.247,79.228,68.202
-0.247,79.660,68.237
-0.247,80.093,68.228
-0.247,80.525,68.238
-0.247,80.957,68.256
-0.247,81.389,68.231
-0.247,81.821,68.221
-0.247,82.253,68.220
-0.247,82.685,68.188
-0.247,83.117,68.222
-0.247,83.549,68.249
-0.247,83.981,68.233
-0.247,84.414,68.241
-0.247,84.846,68.217
-0.247,85.278,68.202
-0.247,85.710,68.238
-0.247,86.142,68.227
-0.247,86.574,68.237
-0.247,87.006,68.256
-0.247,87.438,68.232
-0.247,87.870,68.222
-0.247,88.302,68.219
-0.247,88.735,68.187
-0.247,89.167,68.221
-0.247,89.599,68.248
-0.247,90.031,68.234
-0.247,90.463,68.242
-0.247,90.895,68.218
-0.247,91.327,68.201
-0.247,91.759,68.240
-0.247,92.191,68.226
-0.247,92.623,68.236
-0.247,93.056,68.254
-0.247,93.488,68.233
-0.247,93.920,68.223
-0.247,94.352,68.217
-0.247,94.784,68.186
0.247,60.216,68.218
0.247,60.648,68.213
0.247,61.080,68.232
0.247,61.512,68.243
0.247,61.944,68.246
0.247,62.377,68.260
0.247,62.809,68.237
0.247,63.241,68.227
0.247,63.673,68.237
0.247,64.105,68.215
0.247,64.537,68.227
0.247,64.969,68.256
0.247,65.401,68.241
0.247,65.833,68.219
0.247,66.265,68.217
0.247,66.698,68.212
0.247,67.130,68.231
0.247,67.562,68.242
0.247,67.994,68.245
0.247,68.426,68.261
0.247,68.858,68.238
0.247,69.290,68.226
0.247,69.722,68.195
0.247,70.154,68.214
0.247,70.586,68.226
0.247,71.019,68.257
0.247,71.451,68.242
0.247,71.883,68.220
0.247,72.315,68.216
0.247,72.747,68.213
0.247,73.179,68.230
0.247,73.611,68.241
0.247,74.043,68.245
0.247,74.475,68.263
0.247,74.907,68.239
0.247,75.340,68.225
0.247,75.772,68.195
0.247,76.204,68.213
0.247,76.636,68.225
0.247,77.068,68.229
0.247,77.500,68.243
0.247,77.932,68.221
0.247,78.364,68.243
0.247,78.796,68.214
0.247,79.228,68.229
0.247,79.660,68.240
0.247,80.093,68.244
0.247,80.525,68.264
0.247,80.957,68.240
0.247,81.389,68.224
0.247,81.821,68.196
0.247,82.253,68.212
0.247,82.685,68.224
0.247,83.117,68.228
0.247,83.549,68.244
0.247,83.981,68.222
0.247,84.414,68.241
0.247,84.846,68.215
0.247,85.278,68.228
0.247,85.710,68.239
0.247,86.142,68.243
0.247,86.574,68.265
0.247,87.006,68.241
0.247,87.438,68.223
0.247,87.870,68.197
0.247,88.302,68.212
0.247,88.735,68.223
0.247,89.167,68.227
0.247,89.599,68.245
0.247,90.031,68.223
0.247,90.463,68.240
0.247,90.895,68.217
0.247,91.327,68.227
0.247,91.759,68.238
0.247,92.191,68.244
0.247,92.623,68.266
0.247,93.056,68.242
0.247,93.488,68.222
0.247,93.920,68.198
0.247,94.352,68.211
0.247,94.784,68.222
0.741,60.216,68.932
0.741,60.648,68.967
0.741,61.080,68.974
0.741,61.512,68.977
0.741,61.944,68.975
0.741,62.377,68.965
0.741,62.809,68.952
0.741,63.241,68.946
0.741,63.673,68.959
0.741,64.105,68.979
0.741,64.537,68.984
0.741,64.969,68.982
0.741,65.401,68.972
0.741,65.833,68.964
0.741,66.265,68.932
0.741,66.698,68.967
0.741,67.130,68.987
0.741,67.562,68.977
0.741,67.994,68.975
0.741,68.426,68.965
0.741,68.858,68.952
0.741,69.290,68.946
0.741,69.722,68.959
0.741,70.154,68.979
0.741,70.586,68.984
0.741,71.019,68.982
0.741,71.451,68.972
0.741,71.883,68.965
0.741,72.315,68.933
0.741,72.747,68.966
0.741,73.179,68.987
0.741,73.611,68.977
0.741,74.043,68.975
0.741,74.475,68.965
0.741,74.907,68.953
0.741,75.340,68.947
0.741,75.772,68.959
0.741,76.204,68.979
0.741,76.636,68.985
0.741,77.068,68.982
0.741,77.500,68.972
0.741,77.932,68.965
0.741,78.364,68.933
0.741,78.796,68.966
0.741,79.228,68.986
0.741,79.660,68.978
0.741,80.093,68.975
0.741,80.525,68.965
0.741,80.957,68.953
0.741,81.389,68.948
0.741,81.821,68.955
0.741,82.253,68.980
0.741,82.685,68.985
0.741,83.117,68.983
0.741,83.549,68.973
0.741,83.981,68.966
0.741,84.414,68.934
0.741,84.846,68.965
0.741,85.278,68.986
0.741,85.710,68.978
0.741,86.142,68.975
0.741,86.574,68.965
0.741,87.006,68.954
0.741,87.438,68.948
0.741,87.870,68.955
0.741,88.302,68.980
0.741,88.735,68.985
0.741,89.167,68.983
0.741,89.599,68.973
0.741,90.031,68.967
0.741,90.463,68.934
0.741,90.895,68.965
0.741,91.327,68.985
0.741,91.759,68.978
0.741,92.191,68.975
0.741,92.623,68.965
0.741,93.056,68.954
0.741,93.488,68.949
0.741,93.920,68.954
0.741,94.352,68.980
0.741,94.784,68.986
1.235,60.216,66.693
1.235,60.648,66.709
1.235,61.080,66.732
1.235,61.512,66.697
1.235,61.944,66.681
1.235,62.377,66.706
1.235,62.809,66.739
1.235,63.241,66.700
1.235,63.673,66.719
1.235,64.105,66.641
1.235,64.537,66.703
1.235,64.969,66.689
1.235,65.401,66.678
1.235,65.833,66.679
1.235,66.265,66.692
1.235,66.698,66.711
1.235,67.130,66.730
1.235,67.562,66.699
1.235,67.994,66.683
1.235,68.426,66.704
1.235,68.858,66.741
1.235,69.290,66.702
1.235,69.722,66.718
1.235,70.154,66.641
1.235,70.586,66.704
1.235,71.019,66.690
1.235,71.451,66.676
1.235,71.883,66.677
1.235,72.315,66.690
1.235,72.747,66.701
1.235,73.179,66.728
1.235,73.611,66.700
1.235,74.043,66.684
1.235,74.475,66.702
1.235,74.907,66.669
1.235,75.340,66.703
1.235,75.772,66.716
1.235,76.204,66.643
1.235,76.636,66.706
1.235,77.068,66.692
1.235,77.500,66.675
1.235,77.932,66.676
1.235,78.364,66.689
1.235,78.796,66.699
1.235,79.228,66.727
1.235,79.660,66.701
1.235,80.093,66.710
1.235,80.525,66.700
1.235,80.957,66.668
1.235,81.389,66.705
1.235,81.821,66.714
1.235,82.253,66.645
1.235,82.685,66.707
1.235,83.117,66.693
1.235,83.549,66.674
1.235,83.981,66.721
1.235,84.414,66.687
1.235,84.846,66.698
1.235,85.278,66.725
1.235,85.710,66.745
1.235,86.142,66.711
1.235,86.574,66.698
1.235,87.006,66.675
1.235,87.438,66.707
1.235,87.870,66.713
1.235,88.302,66.646
1.235,88.735,66.693
1.235,89.167,66.695
1.235,89.599,66.675
1.235,90.031,66.719
1.235,90.463,66.686
1.235,90.895,66.696
1.235,91.327,66.724
1.235,91.759,66.744
1.235,92.191,66.713
1.235,92.623,66.697
1.235,93.056,66.674
1.235,93.488,66.708
1.235,93.920,66.711
1.235,94.352,66.741
1.235,94.784,66.694
1.728,60.216,65.996
1.728,60.648,65.995
1.728,61.080,66.012
1.728,61.512,66.024
1.728,61.944,65.982
1.728,62.377,66.029
1.728,62.809,66.014
1.728,63.241,65.986
1.728,63.673,66.000
1.728,64.105,66.016
1.728,64.537,66.026
1.728,64.969,65.977
1.728,65.401,66.023
1.728,65.833,66.019
1.728,66.265,65.997
1.728,66.698,65.994
1.728,67.130,66.011
1.728,67.562,66.023
1.728,67.994,65.982
1.728,68.426,66.030
1.728,68.858,66.013
1.728,69.290,65.986
1.728,69.722,65.999
1.728,70.154,66.015
1.728,70.586,66.026
1.728,71.019,65.978
1.728,71.451,66.024
1.728,71.883,66.020
1.728,72.315,65.997
1.728,72.747,65.993
1.728,73.179,66.011
1.728,73.611,66.022
1.728,74.043,65.983
1.728,74.475,66.031
1.728,74.907,66.012
1.728,75.340,66.016
1.728,75.772,65.998
1.728,76.204,66.014
1.728,76.636,66.025
1.728,77.068,65.979
1.728,77.500,66.025
1.728,77.932,66.021
1.728,78.364,65.998
1.728,78.796,65.992
1.728,79.228,66.010
1.728,79.660,66.021
1.728,80.093,65.984
1.728,80.525,66.032
1.728,80.957,66.013
1.728,81.389,66.015
1.728,81.821,65.997
1.728,82.253,66.013
1.728,82.685,66.024
1.728,83.117,65.980
1.728,83.549,66.026
1.728,83.981,66.022
1.728,84.414,65.999
1.728,84.846,65.991
1.728,85.278,66.009
1.728,85.710,66.020
1.728,86.142,65.984
1.728,86.574,66.032
1.728,87.006,66.014
1.728,87.438,66.014
1.728,87.870,65.996
1.728,88.302,66.013
1.728,88.735,66.023
1.728,89.167,65.980
1.728,89.599,66.027
1.728,90.031,66.023
1.728,90.463,66.000
1.728,90.895,65.991
1.728,91.327,66.008
1.728,91.759,66.019
1.728,92.191,65.985
1.728,92.623,66.033
1.728,93.056,66.015
1.728,93.488,66.013
1.728,93.920,65.995
1.728,94.352,66.012
1.728,94.784,66.022
2.222,60.216,65.344
2.222,60.648,65.363
2.222,61.080,65.346
2.222,61.512,65.371
2.222,61.944,65.366
2.222,62.377,65.361
2.222,62.809,65.339
2.222,63.241,65.350
2.222,63.673,65.368
2.222,64.105,65.343
2.222,64.537,65.369
2.222,64.969,65.362
2.222,65.401,65.361
2.222,65.833,65.333
2.222,66.265,65.345
2.222,66.698,65.363
2.222,67.130,65.346
2.222,67.562,65.372
2.222,67.994,65.366
2.222,68.426,65.361
2.222,68.858,65.340
2.222,69.290,65.351
2.222,69.722,65.367
2.222,70.154,65.343
2.222,70.586,65.369
2.222,71.019,65.363
2.222,71.451,65.360
2.222,71.883,65.333
2.222,72.315,65.345
2.222,72.747,65.362
2.222,73.179,65.345
2.222,73.611,65.372
2.222,74.043,65.367
2.222,74.475,65.360
2.222,74.907,65.340
2.222,75.340,65.352
2.222,75.772,65.367
2.222,76.204,65.373
2.222,76.636,65.370
2.222,77.068,65.363
2.222,77.500,65.360
2.222,77.932,65.334
2.222,78.364,65.346
2.222,78.796,65.362
2.222,79.228,65.347
2.222,79.660,65.372
2.222,80.093,65.367
2.222,80.525,65.360
2.222,80.957,65.341
2.222,81.389,65.352
2.222,81.821,65.366
2.222,82.253,65.372
2.222,82.685,65.370
2.222,83.117,65.363
2.222,83.549,65.360
2.222,83.981,65.334
2.222,84.414,65.346
2.222,84.846,65.361
2.222,85.278,65.347
2.222,85.710,65.373
2.222,86.142,65.368
2.222,86.574,65.360
2.222,87.006,65.341
2.222,87.438,65.353
2.222,87.870,65.366
2.222,88.302,65.372
2.222,88.735,65.371
2.222,89.167,65.364
2.222,89.599,65.359
2.222,90.031,65.335
2.222,90.463,65.347
2.222,90.895,65.361
2.222,91.327,65.348
2.222,91.759,65.368
2.222,92.191,65.368
2.222,92.623,65.359
2.222,93.056,65.352
2.222,93.488,65.346
2.222,93.920,65.365
2.222,94.352,65.371
2.222,94.784,65.371
2.716,60.216,64.821
2.716,60.648,64.831
2.716,61.080,64.831
2.716,61.512,64.834
2.716,61.944,64.838
2.716,62.377,64.827
2.716,62.809,64.826
2.716,63.241,64.821
2.716,63.673,64.831
2.716,64.105,64.832
2.716,64.537,64.832
2.716,64.969,64.824
2.716,65.401,64.827
2.716,65.833,64.826
2.716,66.265,64.821
2.716,66.698,64.831
2.716,67.130,64.831
2.716,67.562,64.834
2.716,67.994,64.837
2.716,68.426,64.827
2.716,68.858,64.826
2.716,69.290,64.821
2.716,69.722,64.831
2.716,70.154,64.833
2.716,70.586,64.831
2.716,71.019,64.824
2.716,71.451,64.827
2.716,71.883,64.826
2.716,72.315,64.821
2.716,72.747,64.831
2.716,73.179,64.831
2.716,73.611,64.834
2.716,74.043,64.837
2.716,74.475,64.826
2.716,74.907,64.826
2.716,75.340,64.821
2.716,75.772,64.832
2.716,76.204,64.833
2.716,76.636,64.831
2.716,77.068,64.823
2.716,77.500,64.827
2.716,77.932,64.826
2.716,78.364,64.821
2.716,78.796,64.831
2.716,79.228,64.831
2.716,79.660,64.834
2.716,80.093,64.837
2.716,80.525,64.826
2.716,80.957,64.826
2.716,81.389,64.821
2.716,81.821,64.832
2.716,82.253,64.833
2.716,82.685,64.831
2.716,83.117,64.839
2.716,83.549,64.827
2.716,83.981,64.826
2.716,84.414,64.821
2.716,84.846,64.831
2.716,85.278,64.832
2.716,85.710,64.833
2.716,86.142,64.837
2.716,86.574,64.826
2.716,87.006,64.826
2.716,87.438,64.821
2.716,87.870,64.832
2.716,88.302,64.833
2.716,88.735,64.831
2.716,89.167,64.839
2.716,89.599,64.827
2.716,90.031,64.825
2.716,90.463,64.820
2.716,90.895,64.832
2.716,91.327,64.832
2.716,91.759,64.833
2.716,92.191,64.836
2.716,92.623,64.826
2.716,93.056,64.826
2.716,93.488,64.820
2.716,93.920,64.832
2.716,94.352,64.833
2.716,94.784,64.830
3.210,60.216,64.366
3.210,60.648,64.367
3.210,61.080,64.363
3.210,61.512,64.361
3.210,61.944,64.360
3.210,62.377,64.368
3.210,62.809,64.365
3.210,63.241,64.366
3.210,63.673,64.366
3.210,64.105,64.368
3.210,64.537,64.364
3.210,64.969,64.362
3.210,65.401,64.369
3.210,65.833,64.370
3.210,66.265,64.366
3.210,66.698,64.367
3.210,67.130,64.364
3.210,67.562,64.362
3.210,67.994,64.360
3.210,68.426,64.368
3.210,68.858,64.365
3.210,69.290,64.366
3.210,69.722,64.366
3.210,70.154,64.368
3.210,70.586,64.365
3.210,71.019,64.362
3.210,71.451,64.369
3.210,71.883,64.370
3.210,72.315,64.366
3.210,72.747,64.367
3.210,73.179,64.364
3.210,73.611,64.362
3.210,74.043,64.360
3.210,74.475,64.368
3.210,74.907,64.370
3.210,75.340,64.366
3.210,75.772,64.366
3.210,76.204,64.368
3.210,76.636,64.359
3.210,77.068,64.362
3.210,77.500,64.369
3.210,77.932,64.370
3.210,78.364,64.366
3.210,78.796,64.367
3.210,79.228,64.364
3.210,79.660,64.362
3.210,80.093,64.360
3.210,80.525,64.367
3.210,80.957,64.370
3.210,81.389,64.366
3.210,81.821,64.366
3.210,82.253,64.368
3.210,82.685,64.359
3.210,83.117,64.362
3.210,83.549,64.368
3.210,83.981,64.370
3.210,84.414,64.366
3.210,84.846,64.367
3.210,85.278,64.364
3.210,85.710,64.362
3.210,86.142,64.360
3.210,86.574,64.367
3.210,87.006,64.370
3.210,87.438,64.366
3.210,87.870,64.366
3.210,88.302,64.362
3.210,88.735,64.360
3.210,89.167,64.362
3.210,89.599,64.368
3.210,90.031,64.370
3.210,90.463,64.366
3.210,90.895,64.368
3.210,91.327,64.364
3.210,91.759,64.362
3.210,92.191,64.360
3.210,92.623,64.367
3.210,93.056,64.370
3.210,93.488,64.366
3.210,93.920,64.366
3.210,94.352,64.362
3.210,94.784,64.360
3.704,60.216,41.119
3.704,60.648,41.093
3.704,61.080,41.023
3.704,61.512,41.009
3.704,61.944,41.050
3.704,62.377,41.018
3.704,62.809,41.031
3.704,63.241,41.094
3.704,63.673,41.097
3.704,64.105,40.996
3.704,64.537,40.985
3.704,64.969,41.043
3.704,65.401,41.010
3.704,65.833,41.016
3.704,66.265,41.122
3.704,66.698,41.096
3.704,67.130,41.025
3.704,67.562,41.006
3.704,67.994,41.052
3.704,68.426,41.021
3.704,68.858,41.028
3.704,69.290,41.090
3.704,69.722,41.094
3.704,70.154,40.998
3.704,70.586,40.982
3.704,71.019,41.046
3.704,71.451,41.012
3.704,71.883,41.013
3.704,72.315,41.126
3.704,72.747,41.100
3.704,73.179,41.028
3.704,73.611,41.003
3.704,74.043,41.055
3.704,74.475,41.024
3.704,74.907,41.026
3.704,75.340,41.087
3.704,75.772,41.091
3.704,76.204,41.001
3.704,76.636,40.979
3.704,77.068,41.048
3.704,77.500,41.054
3.704,77.932,41.010
3.704,78.364,41.129
3.704,78.796,41.129
3.704,79.228,41.031
3.704,79.660,41.000
3.704,80.093,41.058
3.704,80.525,41.026
3.704,80.957,41.023
3.704,81.389,41.084
3.704,81.821,41.088
3.704,82.253,41.004
3.704,82.685,40.977
3.704,83.117,41.051
3.704,83.549,41.057
3.704,83.981,41.007
3.704,84.414,41.133
3.704,84.846,41.126
3.704,85.278,41.034
3.704,85.710,40.997
3.704,86.142,41.061
3.704,86.574,41.029
3.704,87.006,41.020
3.704,87.438,41.081
3.704,87.870,41.085
3.704,88.302,41.007
3.704,88.735,40.975
3.704,89.167,41.054
3.704,89.599,41.060
3.704,90.031,41.005
3.704,90.463,41.066
3.704,90.895,41.123
3.704,91.327,41.037
3.704,91.759,40.994
3.704,92.191,41.064
3.704,92.623,41.031
3.704,93.056,41.017
3.704,93.488,41.078
3.704,93.920,41.085
3.704,94.352,41.010
3.704,94.784,40.972
4.198,60.216,40.043
4.198,60.648,40.057
4.198,61.080,40.072
4.198,61.512,40.068
4.198,61.944,40.034
4.198,62.377,40.079
4.198,62.809,40.074
4.198,63.241,40.052
4.198,63.673,40.052
4.198,64.105,40.068
4.198,64.537,40.042
4.198,64.969,40.038
4.198,65.401,40.038
4.198,65.833,40.067
4.198,66.265,40.044
4.198,66.698,40.056
4.198,67.130,40.071
4.198,67.562,40.067
4.198,67.994,40.035
4.198,68.426,40.079
4.198,68.858,40.074
4.198,69.290,40.053
4.198,69.722,40.051
4.198,70.154,40.067
4.198,70.586,40.043
4.198,71.019,40.038
4.198,71.451,40.037
4.198,71.883,40.068
4.198,72.315,40.045
4.198,72.747,40.055
4.198,73.179,40.070
4.198,73.611,40.067
4.198,74.043,40.036
4.198,74.475,40.080
4.198,74.907,40.075
4.198,75.340,40.054
4.198,75.772,40.050
4.198,76.204,40.066
4.198,76.636,40.043
4.198,77.068,40.039
4.198,77.500,40.036
4.198,77.932,40.069
4.198,78.364,40.046
4.198,78.796,40.054
4.198,79.228,40.069
4.198,79.660,40.066
4.198,80.093,40.036
4.198,80.525,40.026
4.198,80.957,40.076
4.198,81.389,40.055
4.198,81.821,40.050
4.198,82.253,40.066
4.198,82.685,40.044
4.198,83.117,40.040
4.198,83.549,40.035
4.198,83.981,40.070
4.198,84.414,40.047
4.198,84.846,40.054
4.198,85.278,40.069
4.198,85.710,40.065
4.198,86.142,40.037
4.198,86.574,40.025
4.198,87.006,40.064
4.198,87.438,40.056
4.198,87.870,40.049
4.198,88.302,40.065
4.198,88.735,40.045
4.198,89.167,40.040
4.198,89.599,40.034
4.198,90.031,40.071
4.198,90.463,40.048
4.198,90.895,40.053
4.198,91.327,40.068
4.198,91.759,40.065
4.198,92.191,40.038
4.198,92.623,40.026
4.198,93.056,40.065
4.198,93.488,40.057
4.198,93.920,40.048
4.198,94.352,40.064
4.198,94.784,40.074
4.691,60.216,39.394
4.691,60.648,39.394
4.691,61.080,39.401
4.691,61.512,39.411
4.691,61.944,39.419
4.691,62.377,39.407
4.691,62.809,39.390
4.691,63.241,39.400
4.691,63.673,39.395
4.691,64.105,39.403
4.691,64.537,39.413
4.691,64.969,39.422
4.691,65.401,39.412
4.691,65.833,39.396
4.691,66.265,39.394
4.691,66.698,39.395
4.691,67.130,39.400
4.691,67.562,39.411
4.691,67.994,39.419
4.691,68.426,39.408
4.691,68.858,39.391
4.691,69.290,39.400
4.691,69.722,39.405
4.691,70.154,39.403
4.691,70.586,39.413
4.691,71.019,39.417
4.691,71.451,39.412
4.691,71.883,39.397
4.691,72.315,39.393
4.691,72.747,39.395
4.691,73.179,39.400
4.691,73.611,39.411
4.691,74.043,39.420
4.691,74.475,39.408
4.691,74.907,39.391
4.691,75.340,39.399
4.691,75.772,39.405
4.691,76.204,39.402
4.691,76.636,39.412
4.691,77.068,39.417
4.691,77.500,39.412
4.691,77.932,39.397
4.691,78.364,39.393
4.691,78.796,39.395
4.691,79.228,39.399
4.691,79.660,39.410
4.691,80.093,39.420
4.691,80.525,39.409
4.691,80.957,39.392
4.691,81.389,39.399
4.691,81.821,39.404
4.691,82.253,39.402
4.691,82.685,39.412
4.691,83.117,39.417
4.691,83.549,39.413
4.691,83.981,39.397
4.691,84.414,39.392
4.691,84.846,39.395
4.691,85.278,39.400
4.691,85.710,39.410
4.691,86.142,39.420
4.691,86.574,39.409
4.691,87.006,39.392
4.691,87.438,39.398
4.691,87.870,39.404
4.691,88.302,39.402
4.691,88.735,39.411
4.691,89.167,39.417
4.691,89.599,39.413
4.691,90.031,39.398
4.691,90.463,39.392
4.691,90.895,39.396
4.691,91.327,39.400
4.691,91.759,39.410
4.691,92.191,39.421
4.691,92.623,39.409
4.691,93.056,39.393
4.691,93.488,39.398
4.691,93.920,39.403
4.691,94.352,39.402
4.691,94.784,39.411
5.185,60.216,38.872
5.185,60.648,38.876
5.185,61.080,38.886
5.185,61.512,38.884
5.185,61.944,38.881
5.185,62.377,38.884
5.185,62.809,38.881
5.185,63.241,38.872
5.185,63.673,38.875
5.185,64.105,38.887
5.185,64.537,38.883
5.185,64.969,38.879
5.185,65.401,38.884
5.185,65.833,38.882
5.185,66.265,38.872
5.185,66.698,38.876
5.185,67.130,38.886
5.185,67.562,38.884
5.185,67.994,38.881
5.185,68.426,38.884
5.185,68.858,38.881
5.185,69.290,38.872
5.185,69.722,38.875
5.185,70.154,38.888
5.185,70.586,38.883
5.185,71.019,38.879
5.185,71.451,38.883
5.185,71.883,38.882
5.185,72.315,38.872
5.185,72.747,38.876
5.185,73.179,38.886
5.185,73.611,38.885
5.185,74.043,38.880
5.185,74.475,38.884
5.185,74.907,38.882
5.185,75.340,38.872
5.185,75.772,38.876
5.185,76.204,38.888
5.185,76.636,38.883
5.185,77.068,38.879
5.185,77.500,38.883
5.185,77.932,38.882
5.185,78.364,38.872
5.185,78.796,38.876
5.185,79.228,38.886
5.185,79.660,38.885
5.185,80.093,38.880
5.185,80.525,38.883
5.185,80.957,38.882
5.185,81.389,38.872
5.185,81.821,38.876
5.185,82.253,38.888
5.185,82.685,38.883
5.185,83.117,38.879
5.185,83.549,38.883
5.185,83.981,38.882
5.185,84.414,38.872
5.185,84.846,38.876
5.185,85.278,38.887
5.185,85.710,38.885
5.185,86.142,38.880
5.185,86.574,38.883
5.185,87.006,38.882
5.185,87.438,38.872
5.185,87.870,38.876
5.185,88.302,38.888
5.185,88.735,38.884
5.185,89.167,38.879
5.185,89.599,38.883
5.185,90.031,38.882
5.185,90.463,38.872
5.185,90.895,38.876
5.185,91.327,38.887
5.185,91.759,38.885
5.185,92.191,38.880
5.185,92.623,38.883
5.185,93.056,38.881
5.185,93.488,38.872
5.185,93.920,38.876
5.185,94.352,38.888
5.185,94.784,38.884
5.679,60.216,38.420
5.679,60.648,38.422
5.679,61.080,38.417
5.679,61.512,38.408
5.679,61.944,38.408
5.679,62.377,38.417
