"Coverage Properties"
"LatLon Region Coverage                                             "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.5000 (deg)                                           "
"Number of Points: 10206                                            "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"    Constellation/SSO:    Active                                   "
"        Satellite/R_SSO_P1_S1:    Active                           "
"        Satellite/R_SSO_P1_S2:    Active                           "
"        Satellite/R_SSO_P1_S3:    Active                           "
"        Satellite/R_SSO_P1_S4:    Active                           "
"        Satellite/R_SSO_P1_S5:    Active                           "
"        Satellite/R_SSO_P1_S6:    Active                           "
"        Satellite/R_SSO_P2_S1:    Active                           "
"        Satellite/R_SSO_P2_S2:    Active                           "
"        Satellite/R_SSO_P2_S3:    Active                           "
"        Satellite/R_SSO_P2_S4:    Active                           "
"        Satellite/R_SSO_P2_S5:    Active                           "
"        Satellite/R_SSO_P2_S6:    Active                           "
"        Satellite/R_SSO_P3_S1:    Active                           "
"        Satellite/R_SSO_P3_S2:    Active                           "
"        Satellite/R_SSO_P3_S3:    Active                           "
"        Satellite/R_SSO_P3_S4:    Active                           "
"        Satellite/R_SSO_P3_S5:    Active                           "
"        Satellite/R_SSO_P3_S6:    Active                           "
"Access Interval: 1 Jul 2026 00:00:00.000 to 3 Aug 2026 00:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "


"FOM Properties"
"Maximum Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "


"Latitude (deg)","Longitude (deg)","FOM Value (min)"
1.235,77.500,145.088
1.235,77.932,145.083
1.235,78.364,145.081
1.235,78.796,145.078
1.235,79.228,145.076
1.235,79.660,145.084
1.235,80.093,145.084
1.235,80.525,145.077
1.235,80.957,145.081
1.235,81.389,145.085
1.235,81.821,145.080
1.235,82.253,145.080
1.235,82.685,145.078
1.235,83.117,145.086
1.235,83.549,145.081
1.235,83.981,145.079
1.235,84.414,145.076
1.235,84.846,145.083
1.235,85.278,145.083
1.235,85.710,145.082
1.235,86.142,145.081
1.235,86.574,145.088
1.235,87.006,145.083
1.235,87.438,145.079
1.235,87.870,145.079
1.235,88.302,145.077
1.235,88.735,145.086
1.235,89.167,145.081
1.235,89.599,145.078
1.235,90.031,145.082
1.235,90.463,145.085
1.235,90.895,145.081
1.235,91.327,145.081
1.235,91.759,145.079
1.235,92.191,145.086
1.235,92.623,145.081
1.235,93.056,145.080
1.235,93.488,145.077
1.235,93.920,145.084
1.235,94.352,145.084
1.235,94.784,145.079
1.728,60.216,145.276
1.728,60.648,145.273
1.728,61.080,145.278
1.728,61.512,145.280
1.728,61.944,145.276
1.728,62.377,145.277
1.728,62.809,145.275
1.728,63.241,145.273
1.728,63.673,145.272
1.728,64.105,145.275
1.728,64.537,145.273
1.728,64.969,145.271
1.728,65.401,145.278
1.728,65.833,145.274
1.728,66.265,145.278
1.728,66.698,145.276
1.728,67.130,145.278
1.728,67.562,145.274
1.728,67.994,145.275
1.728,68.426,145.273
1.728,68.858,145.272
1.728,69.290,145.276
1.728,69.722,145.274
1.728,70.154,145.279
1.728,70.586,145.280
1.728,71.019,145.276
1.728,71.451,145.273
1.728,71.883,145.276
1.728,72.315,145.275
1.728,72.747,145.277
1.728,73.179,145.276
1.728,73.611,145.274
1.728,74.043,145.272
1.728,74.475,145.278
1.728,74.907,145.275
1.728,75.340,145.272
1.728,75.772,145.278
1.728,76.204,145.278
1.728,76.636,145.275
1.728,77.068,145.276
1.728,77.500,145.275
1.728,77.932,145.273
1.728,78.364,145.277
1.728,78.796,145.274
1.728,79.228,145.272
1.728,79.660,145.270
1.728,80.093,145.276
1.728,80.525,145.273
1.728,80.957,145.277
1.728,81.389,145.276
1.728,81.821,145.277
1.728,82.253,145.277
1.728,82.685,145.275
1.728,83.117,145.273
1.728,83.549,145.272
1.728,83.981,145.275
1.728,84.414,145.273
1.728,84.846,145.279
1.728,85.278,145.278
1.728,85.710,145.275
1.728,86.142,145.277
1.728,86.574,145.276
1.728,87.006,145.275
1.728,87.438,145.275
1.728,87.870,145.275
1.728,88.302,145.273
1.728,88.735,145.271
1.728,89.167,145.277
1.728,89.599,145.274
1.728,90.031,145.279
1.728,90.463,145.278
1.728,90.895,145.277
1.728,91.327,145.273
1.728,91.759,145.276
1.728,92.191,145.274
1.728,92.623,145.273
1.728,93.056,145.276
1.728,93.488,145.274
1.728,93.920,145.281
1.728,94.352,145.279
1.728,94.784,145.275
2.222,60.216,145.473
2.222,60.648,145.470
2.222,61.080,145.467
2.222,61.512,145.465
2.222,61.944,145.463
2.222,62.377,145.474
2.222,62.809,145.472
2.222,63.241,145.463
2.222,63.673,145.461
2.222,64.105,145.472
2.222,64.537,145.470
2.222,64.969,145.468
2.222,65.401,145.466
2.222,65.833,145.471
2.222,66.265,145.475
2.222,66.698,145.465
2.222,67.130,145.463
2.222,67.562,145.461
2.222,67.994,145.472
2.222,68.426,145.470
2.222,68.858,145.461
2.222,69.290,145.473
2.222,69.722,145.471
2.222,70.154,145.468
2.222,70.586,145.466
2.222,71.019,145.464
2.222,71.451,145.470
2.222,71.883,145.473
2.222,72.315,145.464
2.222,72.747,145.461
2.222,73.179,145.473
2.222,73.611,145.471
2.222,74.043,145.469
2.222,74.475,145.475
2.222,74.907,145.472
2.222,75.340,145.469
2.222,75.772,145.466
2.222,76.204,145.464
2.222,76.636,145.462
2.222,77.068,145.473
2.222,77.500,145.471
2.222,77.932,145.462
2.222,78.364,145.474
2.222,78.796,145.471
2.222,79.228,145.469
2.222,79.660,145.467
2.222,80.093,145.473
2.222,80.525,145.470
2.222,80.957,145.467
2.222,81.389,145.465
2.222,81.821,145.463
2.222,82.253,145.474
2.222,82.685,145.472
2.222,83.117,145.470
2.222,83.549,145.460
2.222,83.981,145.472
2.222,84.414,145.470
2.222,84.846,145.467
2.222,85.278,145.465
2.222,85.710,145.472
2.222,86.142,145.474
2.222,86.574,145.466
2.222,87.006,145.463
2.222,87.438,145.461
2.222,87.870,145.472
2.222,88.302,145.470
2.222,88.735,145.468
2.222,89.167,145.474
2.222,89.599,145.471
2.222,90.031,145.468
2.222,90.463,145.466
2.222,90.895,145.464
2.222,91.327,145.470
2.222,91.759,145.473
2.222,92.191,145.464
2.222,92.623,145.461
2.222,93.056,145.473
2.222,93.488,145.471
2.222,93.920,145.468
2.222,94.352,145.467
2.222,94.784,145.472
2.716,60.216,145.655
2.716,60.648,145.625
2.716,61.080,145.665
2.716,61.512,145.567
2.716,61.944,145.637
2.716,62.377,145.651
2.716,62.809,145.649
2.716,63.241,145.661
2.716,63.673,145.658
2.716,64.105,145.670
2.716,64.537,145.667
2.716,64.969,145.645
2.716,65.401,145.634
2.716,65.833,145.654
2.716,66.265,145.627
2.716,66.698,145.663
2.716,67.130,145.566
2.716,67.562,145.639
2.716,67.994,145.650
2.716,68.426,145.648
2.716,68.858,145.659
2.716,69.290,145.656
2.716,69.722,145.668
2.716,70.154,145.666
2.716,70.586,145.634
2.716,71.019,145.636
2.716,71.451,145.652
2.716,71.883,145.628
2.716,72.315,145.661
2.716,72.747,145.565
2.716,73.179,145.670
2.716,73.611,145.648
2.716,74.043,145.646
2.716,74.475,145.657
2.716,74.907,145.655
2.716,75.340,145.666
2.716,75.772,145.664
2.716,76.204,145.635
2.716,76.636,145.638
2.716,77.068,145.651
2.716,77.500,145.629
2.716,77.932,145.660
2.716,78.364,145.565
2.716,78.796,145.669
2.716,79.228,145.647
2.716,79.660,145.633
2.716,80.093,145.656
2.716,80.525,145.653
2.716,80.957,145.665
2.716,81.389,145.662
2.716,81.821,145.637
2.716,82.253,145.671
2.716,82.685,145.649
2.716,83.117,145.647
2.716,83.549,145.658
2.716,83.981,145.623
2.716,84.414,145.667
2.716,84.846,145.646
2.716,85.278,145.635
2.716,85.710,145.654
2.716,86.142,145.651
2.716,86.574,145.663
2.716,87.006,145.661
2.716,87.438,145.639
2.716,87.870,145.670
2.716,88.302,145.647
2.716,88.735,145.645
2.716,89.167,145.656
2.716,89.599,145.624
2.716,90.031,145.666
2.716,90.463,145.648
2.716,90.895,145.636
2.716,91.327,145.652
2.716,91.759,145.650
2.716,92.191,145.661
2.716,92.623,145.659
2.716,93.056,145.564
2.716,93.488,145.668
2.716,93.920,145.646
2.716,94.352,145.634
2.716,94.784,145.655
3.210,60.216,143.484
3.210,60.648,143.468
3.210,61.080,143.492
3.210,61.512,143.476
3.210,61.944,143.482
3.210,62.377,143.495
3.210,62.809,143.470
3.210,63.241,143.496
3.210,63.673,143.486
3.210,64.105,143.475
3.210,64.537,143.489
3.210,64.969,143.472
3.210,65.401,143.488
3.210,65.833,143.483
3.210,66.265,143.467
3.210,66.698,143.491
3.210,67.130,143.476
3.210,67.562,143.481
3.210,67.994,143.495
3.210,68.426,143.468
3.210,68.858,143.495
3.210,69.290,143.485
3.210,69.722,143.474
3.210,70.154,143.487
3.210,70.586,143.474
3.210,71.019,143.488
3.210,71.451,143.481
3.210,71.883,143.467
3.210,72.315,143.490
3.210,72.747,143.475
3.210,73.179,143.481
3.210,73.611,143.494
3.210,74.043,143.467
3.210,74.475,143.494
3.210,74.907,143.484
3.210,75.340,143.473
3.210,75.772,143.487
3.210,76.204,143.474
3.210,76.636,143.487
3.210,77.068,143.483
3.210,77.500,143.466
3.210,77.932,143.489
3.210,78.364,143.473
3.210,78.796,143.480
3.210,79.228,143.494
3.210,79.660,143.480
3.210,80.093,143.494
3.210,80.525,143.482
3.210,80.957,143.473
3.210,81.389,143.486
3.210,81.821,143.474
3.210,82.253,143.487
3.210,82.685,143.485
3.210,83.117,143.465
3.210,83.549,143.488
3.210,83.981,143.472
3.210,84.414,143.480
3.210,84.846,143.493
3.210,85.278,143.480
3.210,85.710,143.494
3.210,86.142,143.481
3.210,86.574,143.472
3.210,87.006,143.485
3.210,87.438,143.473
3.210,87.870,143.486
3.210,88.302,143.476
3.210,88.735,143.464
3.210,89.167,143.487
3.210,89.599,143.471
3.210,90.031,143.494
3.210,90.463,143.492
3.210,90.895,143.480
3.210,91.327,143.493
3.210,91.759,143.473
3.210,92.191,143.471
3.210,92.623,143.484
3.210,93.056,143.473
3.210,93.488,143.486
3.210,93.920,143.474
3.210,94.352,143.486
3.210,94.784,143.486
3.704,60.216,143.322
3.704,60.648,143.338
3.704,61.080,143.311
3.704,61.512,143.314
3.704,61.944,143.329
3.704,62.377,143.314
3.704,62.809,143.333
3.704,63.241,143.314
3.704,63.673,143.329
3.704,64.105,143.346
3.704,64.537,143.307
3.704,64.969,143.337
3.704,65.401,143.338
3.704,65.833,143.322
3.704,66.265,143.338
3.704,66.698,143.309
3.704,67.130,143.313
3.704,67.562,143.328
3.704,67.994,143.314
3.704,68.426,143.331
3.704,68.858,143.313
3.704,69.290,143.329
3.704,69.722,143.346
3.704,70.154,143.307
3.704,70.586,143.336
3.704,71.019,143.337
3.704,71.451,143.326
3.704,71.883,143.337
3.704,72.315,143.308
3.704,72.747,143.340
3.704,73.179,143.327
3.704,73.611,143.313
3.704,74.043,143.330
3.704,74.475,143.313
3.704,74.907,143.329
3.704,75.340,143.345
3.704,75.772,143.309
3.704,76.204,143.334
3.704,76.636,143.336
3.704,77.068,143.343
3.704,77.500,143.337
3.704,77.932,143.307
3.704,78.364,143.338
3.704,78.796,143.327
3.704,79.228,143.313
3.704,79.660,143.329
3.704,80.093,143.313
3.704,80.525,143.328
3.704,80.957,143.345
3.704,81.389,143.311
3.704,81.821,143.333
3.704,82.253,143.335
3.704,82.685,143.342
3.704,83.117,143.336
3.704,83.549,143.320
3.704,83.981,143.336
3.704,84.414,143.325
3.704,84.846,143.312
3.704,85.278,143.328
3.704,85.710,143.312
3.704,86.142,143.336
3.704,86.574,143.345
3.704,87.006,143.313
3.704,87.438,143.344
3.704,87.870,143.334
3.704,88.302,143.341
3.704,88.735,143.336
3.704,89.167,143.320
3.704,89.599,143.336
3.704,90.031,143.324
3.704,90.463,143.311
3.704,90.895,143.327
3.704,91.327,143.312
3.704,91.759,143.335
3.704,92.191,143.318
3.704,92.623,143.314
3.704,93.056,143.343
3.704,93.488,143.333
3.704,93.920,143.340
3.704,94.352,143.335
3.704,94.784,143.319
4.198,60.216,143.179
4.198,60.648,143.160
4.198,61.080,143.186
4.198,61.512,143.198
4.198,61.944,143.176
4.198,62.377,143.197
4.198,62.809,143.187
4.198,63.241,143.191
4.198,63.673,143.188
4.198,64.105,143.168
4.198,64.537,143.187
4.198,64.969,143.186
4.198,65.401,143.165
4.198,65.833,143.178
4.198,66.265,143.160
4.198,66.698,143.184
4.198,67.130,143.198
4.198,67.562,143.177
4.198,67.994,143.196
4.198,68.426,143.186
4.198,68.858,143.189
4.198,69.290,143.188
4.198,69.722,143.168
4.198,70.154,143.187
4.198,70.586,143.157
4.198,71.019,143.166
4.198,71.451,143.177
4.198,71.883,143.160
4.198,72.315,143.183
4.198,72.747,143.197
4.198,73.179,143.193
4.198,73.611,143.196
4.198,74.043,143.185
4.198,74.475,143.188
4.198,74.907,143.187
4.198,75.340,143.168
4.198,75.772,143.187
4.198,76.204,143.156
4.198,76.636,143.192
4.198,77.068,143.177
4.198,77.500,143.162
4.198,77.932,143.182
4.198,78.364,143.160
4.198,78.796,143.192
4.198,79.228,143.196
4.198,79.660,143.175
4.198,80.093,143.186
4.198,80.525,143.186
4.198,80.957,143.167
4.198,81.389,143.186
4.198,81.821,143.155
4.198,82.253,143.190
4.198,82.685,143.177
4.198,83.117,143.164
4.198,83.549,143.180
4.198,83.981,143.158
4.198,84.414,143.191
4.198,84.846,143.195
4.198,85.278,143.177
4.198,85.710,143.184
4.198,86.142,143.185
4.198,86.574,143.196
4.198,87.006,143.186
4.198,87.438,143.166
4.198,87.870,143.187
4.198,88.302,143.180
4.198,88.735,143.165
4.198,89.167,143.178
4.198,89.599,143.158
4.198,90.031,143.190
4.198,90.463,143.195
4.198,90.895,143.178
4.198,91.327,143.193
4.198,91.759,143.185
4.198,92.191,143.195
4.198,92.623,143.185
4.198,93.056,143.166
4.198,93.488,143.185
4.198,93.920,143.182
4.198,94.352,143.167
4.198,94.784,143.177
4.691,60.216,143.060
4.691,60.648,143.040
4.691,61.080,143.048
4.691,61.512,143.055
4.691,61.944,143.048
4.691,62.377,143.023
4.691,62.809,143.045
4.691,63.241,143.044
4.691,63.673,143.038
4.691,64.105,143.037
4.691,64.537,143.034
4.691,64.969,143.048
4.691,65.401,143.058
4.691,65.833,143.059
4.691,66.265,143.056
4.691,66.698,143.048
4.691,67.130,143.053
4.691,67.562,143.047
4.691,67.994,143.023
4.691,68.426,143.045
4.691,68.858,143.046
4.691,69.290,143.051
4.691,69.722,143.036
4.691,70.154,143.035
4.691,70.586,143.046
4.691,71.019,143.058
4.691,71.451,143.058
4.691,71.883,143.056
4.691,72.315,143.047
4.691,72.747,143.051
4.691,73.179,143.047
4.691,73.611,143.023
4.691,74.043,143.045
4.691,74.475,143.048
4.691,74.907,143.050
4.691,75.340,143.066
4.691,75.772,143.037
4.691,76.204,143.044
4.691,76.636,143.058
4.691,77.068,143.057
4.691,77.500,143.055
4.691,77.932,143.046
4.691,78.364,143.049
4.691,78.796,143.046
4.691,79.228,143.024
4.691,79.660,143.045
4.691,80.093,143.012
4.691,80.525,143.049
4.691,80.957,143.066
4.691,81.389,143.038
4.691,81.821,143.042
4.691,82.253,143.057
4.691,82.685,143.056
4.691,83.117,143.055
4.691,83.549,143.005
4.691,83.981,143.047
4.691,84.414,143.046
4.691,84.846,143.026
4.691,85.278,143.044
4.691,85.710,143.019
4.691,86.142,143.051
4.691,86.574,143.066
4.691,87.006,143.040
4.691,87.438,143.040
4.691,87.870,143.057
4.691,88.302,143.054
4.691,88.735,143.055
4.691,89.167,143.004
4.691,89.599,143.045
4.691,90.031,143.045
4.691,90.463,143.027
4.691,90.895,143.044
4.691,91.327,143.021
4.691,91.759,143.046
4.691,92.191,143.065
4.691,92.623,143.041
4.691,93.056,143.038
4.691,93.488,143.056
4.691,93.920,143.053
4.691,94.352,143.055
4.691,94.784,143.008
5.185,60.216,142.918
5.185,60.648,142.908
5.185,61.080,142.918
5.185,61.512,142.943
5.185,61.944,142.931
5.185,62.377,142.907
5.185,62.809,142.934
5.185,63.241,142.925
5.185,63.673,142.930
5.185,64.105,142.940
5.185,64.537,142.909
5.185,64.969,142.922
5.185,65.401,142.932
5.185,65.833,142.918
5.185,66.265,142.910
5.185,66.698,142.916
5.185,67.130,142.943
5.185,67.562,142.930
5.185,67.994,142.905
5.185,68.426,142.934
5.185,68.858,142.923
5.185,69.290,142.930
5.185,69.722,142.938
5.185,70.154,142.926
5.185,70.586,142.924
5.185,71.019,142.929
5.185,71.451,142.918
5.185,71.883,142.911
5.185,72.315,142.914
5.185,72.747,142.943
5.185,73.179,142.928
5.185,73.611,142.905
5.185,74.043,142.933
5.185,74.475,142.920
5.185,74.907,142.930
5.185,75.340,142.937
5.185,75.772,142.926
5.185,76.204,142.927
5.185,76.636,142.927
5.185,77.068,142.917
5.185,77.500,142.912
5.185,77.932,142.914
5.185,78.364,142.943
5.185,78.796,142.927
5.185,79.228,142.939
5.185,79.660,142.933
5.185,80.093,142.918
5.185,80.525,142.930
5.185,80.957,142.935
5.185,81.389,142.926
5.185,81.821,142.929
5.185,82.253,142.924
5.185,82.685,142.917
5.185,83.117,142.913
5.185,83.549,142.914
5.185,83.981,142.943
5.185,84.414,142.925
5.185,84.846,142.939
5.185,85.278,142.937
5.185,85.710,142.916
5.185,86.142,142.930
5.185,86.574,142.933
5.185,87.006,142.926
5.185,87.438,142.895
5.185,87.870,142.915
5.185,88.302,142.917
5.185,88.735,142.914
5.185,89.167,142.914
5.185,89.599,142.912
5.185,90.031,142.923
5.185,90.463,142.938
5.185,90.895,142.936
5.185,91.327,142.913
5.185,91.759,142.930
5.185,92.191,142.931
5.185,92.623,142.926
5.185,93.056,142.897
5.185,93.488,142.915
5.185,93.920,142.916
5.185,94.352,142.925
5.185,94.784,142.914
5.679,60.216,142.830
5.679,60.648,142.792
5.679,61.080,142.825
5.679,61.512,142.822
5.679,61.944,142.818
5.679,62.377,142.830
5.679,62.809,142.801
5.679,63.241,142.809
5.679,63.673,142.817
5.679,64.105,142.804
5.679,64.537,142.820
5.679,64.969,142.810
5.679,65.401,142.834
5.679,65.833,142.834
5.679,66.265,142.790
5.679,66.698,142.825
5.679,67.130,142.819
5.679,67.562,142.819
5.679,67.994,142.803
5.679,68.426,142.799
5.679,68.858,142.812
5.679,69.290,142.829
5.679,69.722,142.804
5.679,70.154,142.821
5.679,70.586,142.808
5.679,71.019,142.834
5.679,71.451,142.826
5.679,71.883,142.789
5.679,72.315,142.825
5.679,72.747,142.817
5.679,73.179,142.819
5.679,73.611,142.803
5.679,74.043,142.813
5.679,74.475,142.815
5.679,74.907,142.817
5.679,75.340,142.804
5.679,75.772,142.821
5.679,76.204,142.805
5.679,76.636,142.834
5.679,77.068,142.824
5.679,77.500,142.789
5.679,77.932,142.825
5.679,78.364,142.814
5.679,78.796,142.819
5.679,79.228,142.834
5.679,79.660,142.813
5.679,80.093,142.818
5.679,80.525,142.812
5.679,80.957,142.804
5.679,81.389,142.826
5.679,81.821,142.803
5.679,82.253,142.834
5.679,82.685,142.822
5.679,83.117,142.828
5.679,83.549,142.838
5.679,83.981,142.802
5.679,84.414,142.819
5.679,84.846,142.832
5.679,85.278,142.813
5.679,85.710,142.820
5.679,86.142,142.810
5.679,86.574,142.804
5.679,87.006,142.825
5.679,87.438,142.800
5.679,87.870,142.834
5.679,88.302,142.820
5.679,88.735,142.828
5.679,89.167,142.837
5.679,89.599,142.802
5.679,90.031,142.819
5.679,90.463,142.829
5.679,90.895,142.813
5.679,91.327,142.823
5.679,91.759,142.808
5.679,92.191,142.804
5.679,92.623,142.823
5.679,93.056,142.798
5.679,93.488,142.834
5.679,93.920,142.817
5.679,94.352,142.828
5.679,94.784,142.835
6.173,60.216,142.731
6.173,60.648,142.747
6.173,61.080,142.722
6.173,61.512,142.747
6.173,61.944,142.755
6.173,62.377,142.712
6.173,62.809,142.761
6.173,63.241,142.735
6.173,63.673,142.750
6.173,64.105,142.759
6.173,64.537,142.719
6.173,64.969,142.741
6.173,65.401,142.749
6.173,65.833,142.731
6.173,66.265,142.750
6.173,66.698,142.721
6.173,67.130,142.748
6.173,67.562,142.741
6.173,67.994,142.713
6.173,68.426,142.761
6.173,68.858,142.732
6.173,69.290,142.751
6.173,69.722,142.756
6.173,70.154,142.719
6.173,70.586,142.743
6.173,71.019,142.734
6.173,71.451,142.731
6.173,71.883,142.743
6.173,72.315,142.721
6.173,72.747,142.749
6.173,73.179,142.739
6.173,73.611,142.713
6.173,74.043,142.762
6.173,74.475,142.729
6.173,74.907,142.751
6.173,75.340,142.753
6.173,75.772,142.719
6.173,76.204,142.745
6.173,76.636,142.723
6.173,77.068,142.732
6.173,77.500,142.743
6.173,77.932,142.723
6.173,78.364,142.750
6.173,78.796,142.737
6.173,79.228,142.713
6.173,79.660,142.763
6.173,80.093,142.714
6.173,80.525,142.751
6.173,80.957,142.750
6.173,81.389,142.719
6.173,81.821,142.748
6.173,82.253,142.720
6.173,82.685,142.732
6.173,83.117,142.743
6.173,83.549,142.723
6.173,83.981,142.751
6.173,84.414,142.734
6.173,84.846,142.714
6.173,85.278,142.763
6.173,85.710,142.714
6.173,86.142,142.752
6.173,86.574,142.748
6.173,87.006,142.742
6.173,87.438,142.752
6.173,87.870,142.718
6.173,88.302,142.733
6.173,88.735,142.743
6.173,89.167,142.723
6.173,89.599,142.751
6.173,90.031,142.731
6.173,90.463,142.714
6.173,90.895,142.764
6.173,91.327,142.705
6.173,91.759,142.752
6.173,92.191,142.745
6.173,92.623,142.742
6.173,93.056,142.755
6.173,93.488,142.715
6.173,93.920,142.733
6.173,94.352,142.759
6.173,94.784,142.723
6.667,60.216,142.730
6.667,60.648,142.696
6.667,61.080,142.738
6.667,61.512,142.721
6.667,61.944,142.747
6.667,62.377,142.743
6.667,62.809,142.735
6.667,63.241,142.736
6.667,63.673,142.703
6.667,64.105,142.706
6.667,64.537,142.728
6.667,64.969,142.695
6.667,65.401,142.687
6.667,65.833,142.726
6.667,66.265,142.695
6.667,66.698,142.740
6.667,67.130,142.715
6.667,67.562,142.748
6.667,67.994,142.746
6.667,68.426,142.734
6.667,68.858,142.736
6.667,69.290,142.717
6.667,69.722,142.707
6.667,70.154,142.749
6.667,70.586,142.691
6.667,71.019,142.745
6.667,71.451,142.723
6.667,71.883,142.694
6.667,72.315,142.743
6.667,72.747,142.715
6.667,73.179,142.749
6.667,73.611,142.747
6.667,74.043,142.732
6.667,74.475,142.736
6.667,74.907,142.716
6.667,75.340,142.748
6.667,75.772,142.748
6.667,76.204,142.689
6.667,76.636,142.745
6.667,77.068,142.719
6.667,77.500,142.693
6.667,77.932,142.747
6.667,78.364,142.714
6.667,78.796,142.750
6.667,79.228,142.743
6.667,79.660,142.732
6.667,80.093,142.735
6.667,80.525,142.755
6.667,80.957,142.749
6.667,81.389,142.746
6.667,81.821,142.689
6.667,82.253,142.746
6.667,82.685,142.716
6.667,83.117,142.692
6.667,83.549,142.747
6.667,83.981,142.760
6.667,84.414,142.751
6.667,84.846,142.739
6.667,85.278,142.729
6.667,85.710,142.734
6.667,86.142,142.754
6.667,86.574,142.750
6.667,87.006,142.744
6.667,87.438,142.690
6.667,87.870,142.747
6.667,88.302,142.712
6.667,88.735,142.691
6.667,89.167,142.744
6.667,89.599,142.758
6.667,90.031,142.752
6.667,90.463,142.736
6.667,90.895,142.730
6.667,91.327,142.733
6.667,91.759,142.752
6.667,92.191,142.750
6.667,92.623,142.716
6.667,93.056,142.691
6.667,93.488,142.749
6.667,93.920,142.708
6.667,94.352,142.673
6.667,94.784,142.742
7.160,60.216,156.044
7.160,60.648,156.132
7.160,61.080,156.047
7.160,61.512,142.902
7.160,61.944,142.890
7.160,62.377,156.044
7.160,62.809,156.157
7.160,63.241,156.046
7.160,63.673,142.807
7.160,64.105,156.146
7.160,64.537,156.043
7.160,64.969,156.116
7.160,65.401,156.045
7.160,65.833,156.044
7.160,66.265,156.134
7.160,66.698,156.046
7.160,67.130,142.908
7.160,67.562,142.881
7.160,67.994,156.044
7.160,68.426,143.056
7.160,68.858,156.045
7.160,69.290,142.805
7.160,69.722,156.144
7.160,70.154,156.043
7.160,70.586,156.119
7.160,71.019,156.044
7.160,71.451,156.105
7.160,71.883,156.136
7.160,72.315,156.046
7.160,72.747,142.916
7.160,73.179,156.049
7.160,73.611,156.043
7.160,74.043,143.014
7.160,74.475,156.045
7.160,74.907,142.934
7.160,75.340,156.143
7.160,75.772,156.043
7.160,76.204,156.121
7.160,76.636,156.044
7.160,77.068,156.107
7.160,77.500,156.138
7.160,77.932,156.045
7.160,78.364,142.925
7.160,78.796,156.049
7.160,79.228,156.043
7.160,79.660,142.991
7.160,80.093,156.044
7.160,80.525,142.940
7.160,80.957,156.047
7.160,81.389,142.890
7.160,81.821,156.123
7.160,82.253,156.044
7.160,82.685,156.110
7.160,83.117,156.140
7.160,83.549,156.045
7.160,83.981,142.936
7.160,84.414,156.048
7.160,84.846,156.043
7.160,85.278,142.973
7.160,85.710,156.044
7.160,86.142,156.106
7.160,86.574,156.046
7.160,87.006,142.888
7.160,87.438,156.126
7.160,87.870,156.049
7.160,88.302,156.112
7.160,88.735,142.864
7.160,89.167,156.045
7.160,89.599,142.948
7.160,90.031,156.047
7.160,90.463,142.847
7.160,90.895,142.957
7.160,91.327,156.044
7.160,91.759,156.108
7.160,92.191,156.046
7.160,92.623,142.885
7.160,93.056,156.128
7.160,93.488,156.048
7.160,93.920,156.115
7.160,94.352,142.868
7.160,94.784,156.044
7.654,60.216,155.936
7.654,60.648,155.948
7.654,61.080,155.948
7.654,61.512,155.941
7.654,61.944,155.939
7.654,62.377,155.948
7.654,62.809,155.946
7.654,63.241,155.945
7.654,63.673,155.938
7.654,64.105,155.935
7.654,64.537,155.945
7.654,64.969,155.943
7.654,65.401,155.942
7.654,65.833,155.949
7.654,66.265,155.948
7.654,66.698,155.947
7.654,67.130,155.940
7.654,67.562,155.938
7.654,67.994,155.947
7.654,68.426,155.945
7.654,68.858,155.944
7.654,69.290,155.936
7.654,69.722,155.949
7.654,70.154,155.944
7.654,70.586,155.942
7.654,71.019,155.940
7.654,71.451,155.948
7.654,71.883,155.947
7.654,72.315,155.946
7.654,72.747,155.939
7.654,73.179,155.936
7.654,73.611,155.946
7.654,74.043,155.944
7.654,74.475,155.942
7.654,74.907,155.949
7.654,75.340,155.948
7.654,75.772,155.943
7.654,76.204,155.941
7.654,76.636,155.939
7.654,77.068,155.947
7.654,77.500,155.946
7.654,77.932,155.944
7.654,78.364,155.937
7.654,78.796,155.950
7.654,79.228,155.945
7.654,79.660,155.943
7.654,80.093,155.941
7.654,80.525,155.949
7.654,80.957,155.947
7.654,81.389,155.942
7.654,81.821,155.939
7.654,82.253,155.937
7.654,82.685,155.946
7.654,83.117,155.945
7.654,83.549,155.943
7.654,83.981,155.935
7.654,84.414,155.949
7.654,84.846,155.944
7.654,85.278,155.941
7.654,85.710,155.949
7.654,86.142,155.948
7.654,86.574,155.946
7.654,87.006,155.940
7.654,87.438,155.938
7.654,87.870,155.936
7.654,88.302,155.945
7.654,88.735,155.943
7.654,89.167,155.942
7.654,89.599,155.949
7.654,90.031,155.948
7.654,90.463,155.942
7.654,90.895,155.940
7.654,91.327,155.948
7.654,91.759,155.947
7.654,92.191,155.945
